customer_id,age,gender,location,signup_date,device_type,acquisition_channel
C002910,40,Female,Lucknow,2025-03-14,Android,Organic
C002911,22,Male,Vadodara,2025-03-07,Web,Organic
C002912,19,Male,Bhopal,2025-04-02,Android,Organic
C002913,48,Other,Jaipur,2024-08-30,Android,Partner
C002914,39,Male,Ghaziabad,2025-02-13,Android,Organic
C002915,29,Female,Bhopal,2025-08-05,Android,Referral
C002916,32,Male,Ghaziabad,2025-07-02,Android,Ads
C002917,28,Male,Ahmedabad,2024-12-28,iOS,Ads
C002918,34,Male,Pune,2024-12-31,iOS,Referral
C002919,22,Female,Surat,2025-03-03,Android,Ads
C002920,40,Female,Kolkata,2025-05-25,iOS,Ads
C002921,33,Male,Thane,2025-07-06,Android,Organic
C002922,34,Female,Vadodara,2024-08-01,Android,Ads
C002923,23,Male,Indore,2025-06-29,Web,Partner
C002924,37,Male,Thane,2024-11-26,Android,Partner
C002925,23,Female,Kolkata,2025-01-12,iOS,Referral
C002926,25,Female,Lucknow,2025-11-20,iOS,Partner
C002927,32,Male,Indore,2025-05-16,iOS,Partner
C002928,57,Male,Bhopal,2024-12-30,Android,Referral
C002929,33,Other,Nagpur,2025-11-18,Android,Ads
C002930,18,Female,Surat,2024-08-11,Android,Ads
C002931,25,Female,Bangalore,2024-10-04,Android,Partner
C002932,38,Male,Ahmedabad,2024-08-30,Android,Referral
C002933,20,Female,Bangalore,2025-02-27,iOS,Referral
C002934,40,Male,Delhi,2025-02-13,Android,Organic
C002935,33,Other,Indore,2024-07-24,iOS,Organic
C002936,41,Male,Ghaziabad,2025-11-05,Android,Organic
C002937,26,Male,Thane,2024-07-04,iOS,Organic
C002938,25,Male,Bangalore,2025-06-08,Web,Partner
C002939,37,Female,Mumbai,2025-01-26,Web,Organic
C002940,31,Female,Thane,2024-11-14,Android,Ads
C002941,31,Male,Ghaziabad,2025-06-17,Web,Organic
C002942,47,Female,Delhi,2025-01-01,Android,Organic
C002943,38,Female,Patna,2025-05-31,Android,Organic
C002944,18,Male,Mumbai,2024-09-02,iOS,Partner
C002945,39,Female,Jaipur,2024-07-26,Web,Referral
C002946,38,Female,Bangalore,2024-12-02,Web,Referral
C002947,43,Male,Delhi,2024-11-26,Android,Partner
C002948,22,Male,Hyderabad,2024-10-25,iOS,Partner
C002949,35,Male,Bhopal,2025-07-12,iOS,Ads
C002950,33,Male,Mumbai,2024-09-16,Android,Organic
C002951,22,Male,Jaipur,2025-07-21,iOS,Organic
C002952,41,Female,Ahmedabad,2025-08-13,Android,Organic
C002953,29,Female,Kolkata,2024-10-15,Android,Organic
C002954,43,Male,Ghaziabad,2025-06-13,iOS,Ads
C002955,24,Female,Patna,2025-05-09,Android,Organic
C002956,18,Female,Bhopal,2025-05-30,Android,Partner
C002957,29,Female,Ahmedabad,2024-11-20,Android,Referral
C002958,34,Male,Hyderabad,2024-12-12,iOS,Organic
C002959,26,Female,Bangalore,2025-09-24,Android,Referral
C002960,18,Female,Thane,2025-11-14,Android,Referral
C002961,35,Female,Kolkata,2025-05-24,iOS,Organic
C002962,35,Male,Mumbai,2024-12-29,Android,Referral
C002963,38,Male,Patna,2025-07-04,Web,Organic
C002964,28,Female,Surat,2025-02-17,Android,Organic
C002965,27,Male,Bangalore,2024-12-30,Android,Ads
C002966,46,Female,Nagpur,2025-07-26,Android,Ads
C002967,18,Female,Visakhapatnam,2025-05-14,Android,Organic
C002968,29,Male,Patna,2025-05-01,Web,Ads
C002969,33,Female,Indore,2024-11-11,Android,Partner
C002970,38,Male,Pune,2025-01-01,iOS,Referral
C002971,33,Male,Pune,2024-07-05,Android,Referral
C002972,22,Female,Indore,2025-08-08,iOS,Referral
C002973,43,Female,Thane,2024-08-06,Web,Referral
C002974,32,Male,Kanpur,2025-01-06,Android,Organic
C002975,18,Female,Kanpur,2025-05-25,iOS,Partner
C002976,34,Male,Ahmedabad,2025-02-15,Web,Referral
C002977,36,Male,Bhopal,2024-10-18,iOS,Organic
C002978,51,Male,Jaipur,2025-11-24,Android,Ads
C002979,36,Male,Delhi,2024-11-25,Android,Ads
C002980,18,Female,Indore,2025-06-08,Android,Organic
C002981,18,Female,Bhopal,2024-09-21,Web,Organic
C002982,44,Female,Chennai,2025-03-04,iOS,Organic
C002983,23,Female,Chennai,2025-06-24,Web,Partner
C002984,18,Male,Ghaziabad,2025-05-27,Android,Organic
C002985,42,Male,Patna,2024-12-22,Android,Organic
C002986,27,Female,Patna,2024-10-02,Android,Organic
C002987,41,Female,Chennai,2025-06-12,Android,Referral
C002988,22,Female,Surat,2025-10-04,Android,Partner
C002989,46,Male,Nagpur,2024-07-15,Android,Ads
C002990,40,Male,Bangalore,2025-04-01,iOS,Organic
C002991,24,Male,Visakhapatnam,2025-02-03,Android,Ads
C002992,18,Male,Patna,2025-03-16,Android,Referral
C002993,55,Male,Indore,2024-09-11,Web,Referral
C002994,29,Female,Kanpur,2025-06-27,Web,Referral
C002995,24,Male,Indore,2025-03-23,Android,Organic
C002996,45,Female,Patna,2024-10-22,Web,Organic
C002997,41,Female,Ghaziabad,2024-07-05,Android,Organic
C002998,43,Male,Delhi,2024-08-22,Android,Partner
C002999,31,Female,Pune,2025-08-03,Web,Ads
C003000,50,Male,Thane,2025-09-25,iOS,Referral
C003001,18,Female,Lucknow,2025-09-06,Web,Partner
C003002,26,Female,Thane,2024-12-21,iOS,Partner
C003003,35,Female,Visakhapatnam,2025-08-31,Android,Organic
C003004,43,Female,Surat,2025-11-20,iOS,Organic
C003005,38,Male,Delhi,2025-07-26,Android,Partner
C003006,31,Female,Patna,2025-06-28,Android,Partner
C003007,27,Female,Hyderabad,2025-07-23,Android,Ads
C003008,43,Female,Jaipur,2024-10-15,Android,Partner
C003009,39,Female,Visakhapatnam,2025-11-06,Web,Organic
C003010,23,Female,Visakhapatnam,2025-02-19,Web,Organic
C003011,22,Female,Visakhapatnam,2024-12-17,iOS,Ads
C003012,26,Male,Bhopal,2025-10-09,Android,Referral
C003013,25,Male,Ghaziabad,2024-09-17,iOS,Referral
C003014,42,Female,Ahmedabad,2024-08-07,iOS,Ads
C003015,36,Female,Thane,2025-05-01,Web,Organic
C003016,37,Other,Mumbai,2024-07-24,Android,Organic
C003017,33,Male,Vadodara,2025-05-26,Android,Partner
C003018,34,Male,Thane,2025-03-28,Web,Organic
C003019,18,Female,Jaipur,2024-10-19,Web,Referral
C003020,39,Female,Chennai,2024-09-17,Android,Referral
C003021,26,Female,Bhopal,2025-06-19,Android,Referral
C003022,31,Male,Nagpur,2024-12-25,iOS,Partner
C003023,27,Male,Bhopal,2025-07-23,iOS,Ads
C003024,33,Male,Surat,2024-12-15,iOS,Referral
C003025,37,Male,Nagpur,2024-09-18,Android,Organic
C003026,21,Other,Kolkata,2024-10-07,Android,Ads
C003027,34,Male,Ghaziabad,2025-06-15,Android,Ads
C003028,27,Male,Visakhapatnam,2025-11-10,iOS,Organic
C003029,45,Male,Chennai,2024-08-04,Android,Partner
C003030,20,Male,Visakhapatnam,2025-09-18,Android,Referral
C003031,21,Female,Mumbai,2024-12-19,Android,Organic
C003032,28,Male,Chennai,2025-09-21,Android,Organic
C003033,22,Male,Chennai,2024-12-11,Android,Organic
C003034,29,Other,Pune,2024-08-27,Android,Ads
C003035,26,Male,Bhopal,2024-10-15,Web,Referral
C003036,32,Female,Patna,2025-06-08,Android,Ads
C003037,42,Male,Kolkata,2025-01-30,Android,Organic
C003038,32,Female,Delhi,2025-01-14,Android,Organic
C003039,33,Male,Nagpur,2025-08-27,Web,Organic
C003040,21,Male,Lucknow,2025-04-01,Android,Ads
C003041,30,Female,Ghaziabad,2025-04-18,Android,Organic
C003042,27,Male,Surat,2025-05-04,Android,Organic
C003043,38,Female,Delhi,2025-03-04,iOS,Organic
C003044,24,Male,Ahmedabad,2024-10-10,iOS,Ads
C003045,23,Female,Vadodara,2024-08-23,Android,Ads
C003046,35,Female,Ghaziabad,2025-08-10,Android,Referral
C003047,51,Male,Visakhapatnam,2025-11-18,Android,Referral
C003048,30,Male,Bhopal,2024-12-08,iOS,Referral
C003049,33,Female,Lucknow,2024-08-28,iOS,Organic
C003050,41,Female,Chennai,2025-07-08,Android,Organic
C003051,37,Male,Indore,2024-07-07,iOS,Ads
C003052,37,Female,Vadodara,2025-09-14,Android,Organic
C003053,31,Male,Hyderabad,2024-10-01,iOS,Ads
C003054,31,Male,Ghaziabad,2025-05-01,iOS,Organic
C003055,24,Female,Bhopal,2025-11-07,Web,Organic
C003056,36,Female,Thane,2025-01-24,Android,Organic
C003057,36,Female,Jaipur,2024-10-11,Android,Referral
C003058,39,Male,Bangalore,2024-07-30,Android,Organic
C003059,27,Male,Jaipur,2025-01-31,Android,Organic
C003060,40,Female,Patna,2024-12-25,Android,Organic
C003061,43,Male,Hyderabad,2025-04-28,Android,Referral
C003062,19,Male,Vadodara,2024-09-25,Android,Referral
C003063,29,Male,Hyderabad,2025-10-31,Web,Organic
C003064,43,Female,Jaipur,2024-10-30,iOS,Referral
C003065,25,Male,Mumbai,2025-05-15,Android,Ads
C003066,37,Male,Mumbai,2025-08-15,Android,Referral
C003067,32,Female,Ghaziabad,2025-10-29,Android,Referral
C003068,35,Female,Vadodara,2025-11-16,Android,Referral
C003069,32,Male,Bangalore,2025-04-01,Android,Referral
C003070,39,Female,Lucknow,2024-10-05,Android,Organic
C003071,21,Male,Kanpur,2025-08-04,Web,Ads
C003072,22,Male,Patna,2025-01-09,iOS,Organic
C003073,46,Female,Indore,2025-07-18,Android,Partner
C003074,53,Male,Lucknow,2025-07-29,iOS,Organic
C003075,31,Male,Lucknow,2025-07-17,Android,Ads
C003076,49,Female,Patna,2025-01-11,Android,Organic
C003077,24,Female,Mumbai,2025-10-03,Android,Organic
C003078,26,Female,Thane,2024-08-18,iOS,Ads
C003079,46,Male,Ahmedabad,2025-03-30,Android,Ads
C003080,40,Male,Bangalore,2025-09-27,Android,Ads
C003081,48,Male,Patna,2025-10-23,Web,Organic
C003082,36,Male,Jaipur,2025-03-30,Android,Referral
C003083,21,Male,Bhopal,2025-02-20,iOS,Organic
C003084,34,Female,Thane,2025-04-05,Web,Ads
C003085,44,Male,Chennai,2024-09-05,Android,Ads
C003086,30,Male,Nagpur,2024-12-05,iOS,Ads
C003087,29,Female,Ghaziabad,2024-10-11,iOS,Organic
C003088,36,Male,Pune,2024-09-29,Web,Referral
C003089,26,Other,Bhopal,2025-06-21,Android,Organic
C003090,34,Male,Pune,2025-08-31,Web,Organic
C003091,32,Female,Bhopal,2025-02-21,Android,Ads
C003092,27,Female,Nagpur,2024-09-04,iOS,Organic
C003093,41,Female,Visakhapatnam,2025-08-04,Android,Organic
C003094,38,Male,Jaipur,2025-09-05,Android,Referral
C003095,28,Female,Kanpur,2025-11-02,Android,Partner
C003096,31,Male,Nagpur,2025-03-02,Android,Ads
C003097,29,Male,Jaipur,2025-11-03,Android,Organic
C003098,25,Male,Chennai,2025-05-06,Android,Organic
C003099,18,Male,Pune,2024-09-22,Android,Ads
C003100,27,Male,Mumbai,2025-08-12,Android,Ads
C003101,25,Male,Hyderabad,2024-08-08,Android,Organic
C003102,33,Male,Hyderabad,2025-11-30,Android,Referral
C003103,36,Female,Bhopal,2024-12-01,Web,Organic
C003104,23,Male,Chennai,2024-11-04,iOS,Organic
C003105,35,Female,Hyderabad,2025-10-06,Android,Organic
C003106,22,Other,Kolkata,2024-12-28,Android,Referral
C003107,30,Male,Bangalore,2024-12-22,iOS,Organic
C003108,25,Female,Ahmedabad,2025-02-05,Android,Organic
C003109,39,Other,Visakhapatnam,2025-01-17,Android,Organic
C003110,33,Male,Patna,2024-11-10,Android,Partner
C003111,30,Male,Patna,2024-08-16,Web,Ads
C003112,25,Female,Kanpur,2025-09-10,Android,Organic
C003113,28,Female,Mumbai,2024-09-22,iOS,Referral
C003114,50,Female,Kanpur,2025-09-22,Android,Organic
C003115,26,Male,Surat,2025-01-26,iOS,Ads
C003116,36,Female,Nagpur,2024-12-02,Android,Ads
C003117,30,Male,Bangalore,2025-03-25,Android,Ads
C003118,36,Male,Ahmedabad,2025-05-27,Android,Organic
C003119,40,Male,Bangalore,2024-09-10,Web,Referral
C003120,28,Male,Visakhapatnam,2024-10-01,Android,Ads
C003121,39,Female,Nagpur,2025-08-05,Android,Partner
C003122,59,Female,Lucknow,2025-08-14,iOS,Referral
C003123,37,Female,Visakhapatnam,2025-06-02,iOS,Partner
C003124,48,Male,Bangalore,2025-04-12,Android,Ads
C003125,36,Female,Nagpur,2025-10-16,Android,Organic
C003126,22,Female,Kolkata,2024-07-16,Android,Referral
C003127,34,Male,Indore,2025-09-06,Android,Referral
C003128,28,Female,Lucknow,2024-10-27,iOS,Partner
C003129,26,Female,Ghaziabad,2025-09-01,Android,Organic
C003130,31,Female,Bhopal,2024-12-04,Web,Ads
C003131,30,Male,Patna,2024-12-02,Android,Partner
C003132,21,Female,Nagpur,2024-10-14,Android,Partner
C003133,59,Female,Lucknow,2024-10-20,Android,Organic
C003134,40,Male,Kolkata,2024-10-15,iOS,Referral
C003135,34,Female,Lucknow,2025-04-22,Android,Ads
C003136,32,Male,Chennai,2025-06-21,iOS,Organic
C003137,44,Female,Kolkata,2025-08-28,iOS,Partner
C003138,52,Female,Pune,2025-03-31,Android,Ads
C003139,38,Female,Surat,2025-07-31,Android,Referral
C003140,33,Female,Bhopal,2025-11-13,Android,Partner
C003141,46,Male,Kanpur,2025-10-31,iOS,Organic
C003142,33,Male,Kanpur,2024-08-11,Android,Partner
C003143,36,Female,Ghaziabad,2024-12-27,iOS,Referral
C003144,42,Male,Chennai,2025-04-12,Android,Referral
C003145,28,Male,Bhopal,2025-08-20,iOS,Ads
C003146,18,Male,Kolkata,2024-11-28,iOS,Organic
C003147,27,Male,Jaipur,2025-08-19,Android,Referral
C003148,39,Female,Chennai,2024-08-12,Web,Ads
C003149,39,Female,Bhopal,2025-08-13,iOS,Ads
C003150,45,Male,Patna,2025-06-08,Android,Ads
C003151,28,Male,Vadodara,2025-03-04,iOS,Ads
C003152,47,Male,Kanpur,2024-08-23,iOS,Referral
C003153,33,Male,Delhi,2025-11-02,Android,Referral
C003154,38,Male,Lucknow,2025-04-05,Android,Referral
C003155,41,Male,Kanpur,2025-07-20,Android,Referral
C003156,18,Female,Indore,2024-07-24,Web,Referral
C003157,21,Female,Patna,2025-06-14,iOS,Organic
C003158,21,Male,Vadodara,2025-05-10,Android,Referral
C003159,42,Female,Kolkata,2025-05-18,Android,Ads
C003160,28,Female,Chennai,2025-04-17,Android,Ads
C003161,52,Male,Bhopal,2025-11-19,Android,Ads
C003162,32,Male,Indore,2024-10-12,Android,Ads
C003163,18,Female,Nagpur,2025-02-22,Android,Organic
C003164,25,Male,Delhi,2024-11-18,Web,Organic
C003165,33,Female,Delhi,2025-05-07,Web,Organic
C003166,37,Female,Kanpur,2025-09-30,Android,Ads
C003167,22,Male,Mumbai,2025-05-28,Android,Organic
C003168,37,Female,Vadodara,2025-04-05,iOS,Organic
C003169,40,Female,Bhopal,2025-09-03,Android,Organic
C003170,25,Male,Pune,2024-10-03,iOS,Organic
C003171,51,Male,Pune,2025-01-12,Web,Partner
C003172,26,Female,Bhopal,2025-09-29,iOS,Referral
C003173,22,Female,Kolkata,2025-02-05,Android,Partner
C003174,18,Female,Patna,2025-08-24,Web,Ads
C003175,44,Female,Mumbai,2025-11-12,Web,Referral
C003176,32,Male,Mumbai,2025-07-21,iOS,Ads
C003177,27,Male,Indore,2024-08-30,Android,Ads
C003178,18,Male,Kolkata,2024-12-13,iOS,Ads
C003179,28,Male,Kolkata,2024-09-09,Android,Organic
C003180,55,Female,Hyderabad,2025-05-18,Android,Referral
C003181,18,Other,Kanpur,2025-08-21,Android,Partner
C003182,25,Female,Patna,2024-11-19,Web,Referral
C003183,49,Female,Lucknow,2024-08-02,iOS,Ads
C003184,44,Male,Bangalore,2024-12-28,iOS,Partner
C003185,26,Male,Bangalore,2025-01-17,Android,Partner
C003186,34,Male,Ahmedabad,2025-01-25,Android,Ads
C003187,36,Female,Mumbai,2024-09-01,Web,Partner
C003188,33,Male,Patna,2025-03-16,iOS,Organic
C003189,49,Female,Thane,2024-08-06,iOS,Organic
C003190,35,Female,Ghaziabad,2025-10-14,Android,Organic
C003191,43,Male,Visakhapatnam,2024-08-24,iOS,Referral
C003192,33,Male,Surat,2025-07-08,Web,Organic
C003193,18,Female,Nagpur,2025-01-23,Android,Organic
C003194,20,Male,Ghaziabad,2025-04-10,Android,Organic
C003195,22,Female,Lucknow,2025-07-16,Android,Organic
C003196,29,Female,Nagpur,2025-10-22,Web,Ads
C003197,52,Male,Visakhapatnam,2025-08-14,iOS,Organic
C003198,35,Male,Mumbai,2024-11-07,iOS,Ads
C003199,30,Male,Ghaziabad,2024-08-04,Android,Organic
C003200,44,Female,Bhopal,2025-03-08,iOS,Organic
C003201,18,Male,Bhopal,2025-07-20,iOS,Referral
C003202,27,Female,Bangalore,2025-11-16,Android,Partner
C003203,25,Female,Delhi,2025-10-03,Web,Ads
C003204,35,Female,Kolkata,2025-01-01,Android,Organic
C003205,40,Male,Surat,2025-11-01,Android,Partner
C003206,36,Female,Bangalore,2025-06-27,Android,Ads
C003207,36,Female,Mumbai,2025-06-21,Android,Referral
C003208,28,Female,Surat,2024-12-18,iOS,Ads
C003209,35,Female,Nagpur,2025-03-25,Android,Organic
C003210,23,Female,Chennai,2024-10-04,iOS,Referral
C003211,38,Female,Patna,2025-04-21,Android,Referral
C003212,26,Male,Thane,2024-08-01,Android,Ads
C003213,20,Female,Patna,2025-08-03,iOS,Organic
C003214,32,Male,Thane,2024-08-23,iOS,Referral
C003215,18,Female,Ghaziabad,2024-12-17,Android,Organic
C003216,46,Female,Ghaziabad,2025-02-08,Web,Referral
C003217,39,Male,Ghaziabad,2025-02-15,iOS,Ads
C003218,35,Female,Pune,2025-02-19,Android,Ads
C003219,18,Female,Visakhapatnam,2025-01-31,Android,Organic
C003220,24,Male,Ahmedabad,2025-04-05,Android,Ads
C003221,32,Female,Nagpur,2025-08-27,iOS,Organic
C003222,29,Male,Bhopal,2024-07-24,Android,Ads
C003223,18,Female,Lucknow,2024-07-13,Android,Organic
C003224,18,Female,Indore,2025-11-01,Android,Partner
C003225,29,Female,Kolkata,2024-11-16,Android,Partner
C003226,19,Female,Ghaziabad,2024-12-28,iOS,Referral
C003227,45,Female,Pune,2024-07-12,iOS,Partner
C003228,36,Male,Kolkata,2025-02-18,Android,Organic
C003229,23,Male,Visakhapatnam,2025-03-19,Android,Partner
C003230,43,Female,Ahmedabad,2025-05-12,Android,Organic
C003231,41,Female,Kanpur,2025-04-11,iOS,Ads
C003232,34,Female,Hyderabad,2025-09-10,iOS,Organic
C003233,31,Female,Lucknow,2025-07-24,Android,Partner
C003234,29,Female,Kolkata,2025-06-26,Android,Ads
C003235,26,Male,Pune,2025-10-17,Android,Ads
C003236,18,Female,Ahmedabad,2025-03-19,Web,Partner
C003237,47,Male,Bangalore,2025-02-12,Android,Ads
C003238,26,Male,Ahmedabad,2025-10-24,Android,Ads
C003239,32,Female,Thane,2025-05-09,Android,Organic
C003240,22,Female,Mumbai,2025-08-14,Android,Partner
C003241,29,Male,Nagpur,2024-10-16,iOS,Partner
C003242,60,Female,Patna,2024-07-11,Android,Partner
C003243,24,Female,Thane,2025-07-22,Android,Organic
C003244,46,Female,Pune,2025-04-19,iOS,Organic
C003245,31,Female,Thane,2025-05-05,Android,Ads
C003246,38,Male,Bangalore,2024-10-22,iOS,Organic
C003247,44,Female,Indore,2025-11-09,Android,Organic
C003248,34,Female,Ghaziabad,2024-09-07,iOS,Ads
C003249,28,Female,Hyderabad,2025-06-13,Android,Referral
C003250,30,Female,Hyderabad,2025-04-13,Web,Partner
C003251,30,Male,Bangalore,2025-06-01,Android,Organic
C003252,50,Male,Chennai,2025-04-13,Android,Organic
C003253,18,Female,Surat,2025-03-28,iOS,Organic
C003254,18,Female,Ahmedabad,2025-05-05,Web,Ads
C003255,18,Female,Delhi,2025-01-12,Android,Ads
C003256,23,Male,Bhopal,2024-12-04,Web,Ads
C003257,39,Male,Lucknow,2025-03-07,Android,Partner
C003258,39,Male,Patna,2024-08-31,iOS,Ads
C003259,25,Female,Pune,2025-08-21,Android,Ads
C003260,31,Male,Chennai,2025-05-27,Android,Referral
C003261,20,Female,Pune,2024-11-24,Android,Referral
C003262,21,Male,Kolkata,2024-07-30,iOS,Ads
C003263,37,Female,Mumbai,2025-11-25,Android,Partner
C003264,42,Male,Surat,2025-05-02,Android,Ads
C003265,27,Male,Nagpur,2025-03-26,Web,Partner
C003266,48,Female,Kanpur,2025-09-05,Android,Organic
C003267,41,Female,Mumbai,2025-08-22,Android,Organic
C003268,47,Male,Thane,2025-08-05,iOS,Referral
C003269,28,Female,Mumbai,2024-08-09,Android,Ads
C003270,47,Male,Bangalore,2025-01-14,Android,Referral
C003271,53,Male,Thane,2025-06-20,Android,Referral
C003272,27,Male,Jaipur,2025-02-16,Android,Organic
C003273,30,Male,Indore,2025-11-03,Web,Ads
C003274,22,Female,Ahmedabad,2025-07-06,Android,Partner
C003275,20,Male,Hyderabad,2025-05-07,Android,Partner
C003276,20,Female,Ghaziabad,2024-12-25,Android,Referral
C003277,23,Male,Ghaziabad,2025-01-05,Android,Referral
C003278,34,Female,Kolkata,2025-04-30,Android,Partner
C003279,24,Male,Mumbai,2024-10-11,iOS,Referral
C003280,34,Male,Patna,2025-10-29,iOS,Organic
C003281,34,Male,Kolkata,2024-11-12,iOS,Organic
C003282,27,Female,Indore,2025-03-25,Android,Ads
C003283,31,Female,Surat,2025-01-07,Android,Organic
C003284,26,Female,Visakhapatnam,2025-06-12,Web,Organic
C003285,28,Male,Jaipur,2024-10-03,Android,Partner
C003286,23,Female,Pune,2025-02-16,Web,Referral
C003287,32,Female,Indore,2025-07-02,iOS,Partner
C003288,25,Male,Visakhapatnam,2025-02-17,Web,Ads
C003289,20,Male,Ahmedabad,2025-05-14,Android,Ads
C003290,37,Female,Bhopal,2025-09-07,Android,Organic
C003291,38,Female,Kanpur,2025-06-08,iOS,Partner
C003292,43,Male,Kanpur,2025-07-19,iOS,Organic
C003293,21,Female,Chennai,2025-03-27,Android,Ads
C003294,27,Female,Chennai,2025-05-01,iOS,Organic
C003295,34,Female,Indore,2025-10-21,Android,Organic
C003296,26,Male,Kolkata,2024-11-01,Android,Organic
C003297,37,Female,Pune,2025-10-28,Web,Ads
C003298,36,Male,Visakhapatnam,2024-08-27,Android,Partner
C003299,36,Male,Jaipur,2024-09-14,Android,Ads
C003300,46,Female,Nagpur,2025-10-30,Android,Referral
C003301,38,Male,Jaipur,2025-01-19,Android,Partner
C003302,33,Male,Bhopal,2025-11-28,Android,Referral
C003303,30,Male,Hyderabad,2024-11-03,Android,Partner
C003304,30,Male,Delhi,2025-07-29,Android,Ads
C003305,21,Male,Nagpur,2025-05-05,iOS,Partner
C003306,18,Male,Nagpur,2025-08-31,Web,Ads
C003307,36,Female,Vadodara,2024-08-28,Android,Organic
C003308,44,Male,Kanpur,2024-12-05,Android,Organic
C003309,28,Other,Hyderabad,2024-11-21,Android,Organic
C003310,47,Male,Lucknow,2025-01-25,iOS,Ads
C003311,30,Male,Bhopal,2025-06-19,iOS,Referral
C003312,18,Female,Vadodara,2025-08-27,Web,Referral
C003313,41,Male,Ahmedabad,2025-10-15,Android,Partner
C003314,27,Female,Kolkata,2024-11-27,iOS,Ads
C003315,42,Female,Hyderabad,2025-05-23,Android,Referral
C003316,19,Male,Pune,2025-01-04,Web,Organic
C003317,36,Female,Indore,2024-09-24,iOS,Referral
C003318,23,Male,Nagpur,2025-11-15,Android,Referral
C003319,34,Other,Chennai,2025-06-09,iOS,Referral
C003320,39,Female,Jaipur,2025-01-01,iOS,Ads
C003321,37,Female,Bangalore,2025-05-20,Android,Ads
C003322,32,Male,Lucknow,2024-09-01,Android,Organic
C003323,18,Male,Thane,2024-07-08,Android,Referral
C003324,39,Male,Ghaziabad,2025-10-09,Android,Referral
C003325,42,Male,Visakhapatnam,2025-04-10,Android,Ads
C003326,21,Female,Kolkata,2025-02-03,Web,Organic
C003327,23,Female,Bangalore,2024-12-23,iOS,Organic
C003328,42,Male,Patna,2024-12-13,iOS,Ads
C003329,29,Female,Chennai,2025-11-17,iOS,Referral
C003330,23,Female,Nagpur,2024-10-02,iOS,Organic
C003331,34,Female,Mumbai,2024-11-13,Web,Referral
C003332,25,Male,Visakhapatnam,2025-09-21,iOS,Ads
C003333,33,Male,Bangalore,2025-09-16,Android,Organic
C003334,27,Female,Vadodara,2025-08-21,Android,Referral
C003335,28,Female,Ghaziabad,2025-09-16,Android,Ads
C003336,43,Female,Kanpur,2025-11-04,Android,Referral
C003337,18,Female,Ahmedabad,2025-07-31,Android,Organic
C003338,37,Male,Ahmedabad,2024-07-08,iOS,Organic
C003339,41,Female,Thane,2024-08-11,iOS,Organic
C003340,25,Male,Surat,2025-01-24,Android,Organic
C003341,41,Female,Ghaziabad,2025-07-21,Web,Referral
C003342,22,Female,Mumbai,2024-07-18,Android,Organic
C003343,25,Female,Bhopal,2025-05-29,iOS,Partner
C003344,24,Female,Indore,2025-01-15,iOS,Referral
