txn_id,customer_id,txn_date,amount,payment_status,payment_method
TXN00017523,C001979,2024-10-10,479.96,success,NetBanking
TXN00017524,C001979,2024-11-09,478.72,success,UPI
TXN00017525,C001979,2024-12-09,503.62,success,Card
TXN00017526,C001979,2025-01-08,482.3,success,UPI
TXN00017527,C001979,2025-02-07,498.55,success,Card
TXN00017528,C001979,2025-03-09,492.45,success,Card
TXN00017529,C001979,2025-04-08,518.76,success,NetBanking
TXN00017530,C001979,2025-05-08,496.18,success,UPI
TXN00017531,C001979,2025-06-07,483.26,success,Wallet
TXN00017532,C001979,2025-07-07,479.79,success,UPI
TXN00017533,C001979,2025-08-06,476.7,success,UPI
TXN00017534,C001979,2025-09-05,502.42,success,Card
TXN00017535,C001979,2025-10-05,508.92,success,UPI
TXN00017536,C001979,2025-11-04,492.38,success,Card
TXN00017537,C001979,2025-12-04,483.7,success,UPI
TXN00017538,C001980,2024-10-15,1004.54,success,NetBanking
TXN00017539,C001980,2024-11-14,975.78,success,Card
TXN00017540,C001980,2024-12-14,1027.07,failed,UPI
TXN00017541,C001980,2025-01-13,1046.25,success,UPI
TXN00017542,C001980,2025-02-12,960.74,failed,Card
TXN00017543,C001980,2025-03-14,1033.56,success,Card
TXN00017544,C001980,2025-04-13,1037.4,success,Card
TXN00017545,C001980,2025-05-13,1023.46,success,Card
TXN00017546,C001980,2025-06-12,1025.98,success,NetBanking
TXN00017547,C001981,2024-08-07,189.36,success,Card
TXN00017548,C001981,2024-09-06,206.84,success,Card
TXN00017549,C001981,2024-10-06,195.28,success,Card
TXN00017550,C001981,2024-11-05,206.47,success,Card
TXN00017551,C001981,2024-12-05,194.73,success,Wallet
TXN00017552,C001981,2025-01-04,195.07,success,UPI
TXN00017553,C001981,2025-02-03,193.1,success,UPI
TXN00017554,C001981,2025-03-05,203.35,success,UPI
TXN00017555,C001981,2025-04-04,201.63,success,NetBanking
TXN00017556,C001981,2025-05-04,207.69,failed,UPI
TXN00017557,C001981,2025-06-03,205.73,success,UPI
TXN00017558,C001981,2025-07-03,206.04,success,Card
TXN00017559,C001981,2025-08-02,195.13,success,Card
TXN00017560,C001981,2025-09-01,208.6,success,UPI
TXN00017561,C001981,2025-10-01,196.24,success,UPI
TXN00017562,C001981,2025-10-31,194.11,success,Card
TXN00017563,C001981,2025-11-30,190.11,success,Card
TXN00017564,C001981,2025-12-30,197.43,success,Card
TXN00017565,C001982,2025-10-04,1008.37,success,UPI
TXN00017566,C001982,2025-11-03,999.0,success,UPI
TXN00017567,C001982,2025-12-03,1037.28,success,Card
TXN00017568,C001983,2024-08-22,195.13,success,NetBanking
TXN00017569,C001983,2024-09-21,206.53,success,UPI
TXN00017570,C001983,2024-10-21,197.5,success,Wallet
TXN00017571,C001983,2024-11-20,207.39,success,NetBanking
TXN00017572,C001983,2024-12-20,204.94,success,Card
TXN00017573,C001983,2025-01-19,197.14,success,Card
TXN00017574,C001983,2025-02-18,202.54,success,UPI
TXN00017575,C001983,2025-03-20,195.74,success,Card
TXN00017576,C001983,2025-04-19,196.85,success,Card
TXN00017577,C001983,2025-05-19,198.52,failed,NetBanking
TXN00017578,C001983,2025-06-18,194.34,success,NetBanking
TXN00017579,C001983,2025-07-18,196.79,success,NetBanking
TXN00017580,C001983,2025-08-17,207.65,success,UPI
TXN00017581,C001983,2025-09-16,204.45,success,UPI
TXN00017582,C001983,2025-10-16,190.87,success,Card
TXN00017583,C001983,2025-11-15,192.63,success,UPI
TXN00017584,C001983,2025-12-15,195.12,success,UPI
TXN00017585,C001984,2025-03-11,509.11,success,Wallet
TXN00017586,C001984,2025-04-10,491.41,success,UPI
TXN00017587,C001984,2025-05-10,492.37,success,Card
TXN00017588,C001984,2025-06-09,500.67,failed,Card
TXN00017589,C001984,2025-07-09,487.48,success,NetBanking
TXN00017590,C001984,2025-08-08,482.31,success,Card
TXN00017591,C001984,2025-09-07,491.02,success,UPI
TXN00017592,C001984,2025-10-07,496.78,success,UPI
TXN00017593,C001985,2024-08-18,207.88,success,Card
TXN00017594,C001985,2024-09-17,191.77,success,Card
TXN00017595,C001985,2024-10-17,197.45,failed,UPI
TXN00017596,C001985,2024-11-16,201.47,success,UPI
TXN00017597,C001985,2024-12-16,203.27,success,Card
TXN00017598,C001985,2025-01-15,196.66,success,UPI
TXN00017599,C001985,2025-02-14,208.8,success,Card
TXN00017600,C001985,2025-03-16,201.85,success,UPI
TXN00017601,C001985,2025-04-15,205.88,success,Wallet
TXN00017602,C001985,2025-05-15,200.08,success,Card
TXN00017603,C001985,2025-06-14,204.93,success,Card
TXN00017604,C001985,2025-07-14,194.2,success,UPI
TXN00017605,C001985,2025-08-13,201.74,success,Card
TXN00017606,C001985,2025-09-12,195.66,success,UPI
TXN00017607,C001985,2025-10-12,199.57,success,UPI
TXN00017608,C001985,2025-11-11,197.43,success,UPI
TXN00017609,C001985,2025-12-11,207.85,success,UPI
TXN00017610,C001986,2025-08-19,515.87,success,UPI
TXN00017611,C001986,2025-09-18,485.14,success,Card
TXN00017612,C001986,2025-10-18,492.51,success,UPI
TXN00017613,C001986,2025-11-17,478.31,success,UPI
TXN00017614,C001986,2025-12-17,514.85,success,Wallet
TXN00017615,C001987,2025-09-26,521.95,failed,Wallet
TXN00017616,C001987,2025-10-26,519.94,success,NetBanking
TXN00017617,C001987,2025-11-25,514.04,success,Card
TXN00017618,C001987,2025-12-25,475.19,success,Card
TXN00017619,C001988,2025-02-28,490.89,success,Card
TXN00017620,C001988,2025-03-30,477.83,success,Card
TXN00017621,C001988,2025-04-29,515.32,success,NetBanking
TXN00017622,C001989,2025-02-11,517.7,success,Card
TXN00017623,C001989,2025-03-13,474.52,success,Card
TXN00017624,C001989,2025-04-12,509.76,success,Card
TXN00017625,C001989,2025-05-12,495.64,failed,NetBanking
TXN00017626,C001989,2025-06-11,487.13,success,UPI
TXN00017627,C001989,2025-07-11,493.19,success,NetBanking
TXN00017628,C001989,2025-08-10,519.79,success,Card
TXN00017629,C001989,2025-09-09,492.67,success,UPI
TXN00017630,C001989,2025-10-09,497.58,success,Card
TXN00017631,C001989,2025-11-08,494.1,success,Card
TXN00017632,C001989,2025-12-08,480.38,success,Card
TXN00017633,C001990,2024-08-30,207.7,success,NetBanking
TXN00017634,C001990,2024-09-29,191.78,success,NetBanking
TXN00017635,C001990,2024-10-29,198.32,success,UPI
TXN00017636,C001990,2024-11-28,208.63,success,Card
TXN00017637,C001990,2024-12-28,190.9,success,Wallet
TXN00017638,C001990,2025-01-27,202.34,success,UPI
TXN00017639,C001990,2025-02-26,193.61,success,Card
TXN00017640,C001990,2025-03-28,196.26,success,Card
TXN00017641,C001990,2025-04-27,197.33,success,UPI
TXN00017642,C001990,2025-05-27,202.27,success,Card
TXN00017643,C001990,2025-06-26,204.43,success,NetBanking
TXN00017644,C001990,2025-07-26,201.28,success,Card
TXN00017645,C001990,2025-08-25,200.64,success,UPI
TXN00017646,C001990,2025-09-24,203.24,success,Card
TXN00017647,C001990,2025-10-24,198.35,success,UPI
TXN00017648,C001990,2025-11-23,195.32,success,Card
TXN00017649,C001990,2025-12-23,207.45,success,NetBanking
TXN00017650,C001991,2024-11-24,994.39,success,UPI
TXN00017651,C001991,2024-12-24,1014.81,success,UPI
TXN00017652,C001991,2025-01-23,990.37,failed,UPI
TXN00017653,C001991,2025-02-22,1004.0,success,UPI
TXN00017654,C001991,2025-03-24,960.44,success,Card
TXN00017655,C001991,2025-04-23,1029.91,success,NetBanking
TXN00017656,C001991,2025-05-23,1011.06,success,Card
TXN00017657,C001991,2025-06-22,1010.68,success,Wallet
TXN00017658,C001991,2025-07-22,979.14,success,NetBanking
TXN00017659,C001991,2025-08-21,994.31,success,UPI
TXN00017660,C001991,2025-09-20,1011.32,success,UPI
TXN00017661,C001991,2025-10-20,974.77,success,Card
TXN00017662,C001991,2025-11-19,969.49,success,Card
TXN00017663,C001991,2025-12-19,1027.0,success,Card
TXN00017664,C001992,2025-12-01,476.13,success,NetBanking
TXN00017665,C001993,2025-04-26,486.95,success,UPI
TXN00017666,C001993,2025-05-26,491.33,success,UPI
TXN00017667,C001993,2025-06-25,478.17,success,Card
TXN00017668,C001993,2025-07-25,514.73,success,UPI
TXN00017669,C001993,2025-08-24,479.95,success,NetBanking
TXN00017670,C001993,2025-09-23,521.91,success,Wallet
TXN00017671,C001993,2025-10-23,513.44,success,UPI
TXN00017672,C001993,2025-11-22,496.39,success,UPI
TXN00017673,C001993,2025-12-22,488.99,success,NetBanking
TXN00017674,C001994,2025-02-28,500.66,success,UPI
TXN00017675,C001994,2025-03-30,505.24,success,Card
TXN00017676,C001994,2025-04-29,499.03,success,Card
TXN00017677,C001994,2025-05-29,497.36,success,Wallet
TXN00017678,C001994,2025-06-28,510.08,success,Card
TXN00017679,C001994,2025-07-28,491.99,success,UPI
TXN00017680,C001994,2025-08-27,495.43,failed,UPI
TXN00017681,C001994,2025-09-26,500.94,success,Card
TXN00017682,C001995,2025-05-26,1028.94,success,Wallet
TXN00017683,C001995,2025-06-25,995.8,success,UPI
TXN00017684,C001995,2025-07-25,985.18,success,NetBanking
TXN00017685,C001995,2025-08-24,1039.86,success,NetBanking
TXN00017686,C001995,2025-09-23,1024.82,success,UPI
TXN00017687,C001995,2025-10-23,1029.74,success,Wallet
TXN00017688,C001995,2025-11-22,957.74,success,NetBanking
TXN00017689,C001995,2025-12-22,1019.61,success,Card
TXN00017690,C001996,2025-05-28,196.43,success,Wallet
TXN00017691,C001996,2025-06-27,207.92,success,Wallet
TXN00017692,C001996,2025-07-27,193.71,success,Card
TXN00017693,C001996,2025-08-26,198.38,success,Card
TXN00017694,C001996,2025-09-25,192.61,success,UPI
TXN00017695,C001996,2025-10-25,194.15,success,UPI
TXN00017696,C001996,2025-11-24,199.24,success,NetBanking
TXN00017697,C001996,2025-12-24,197.06,success,Card
TXN00017698,C001997,2025-03-03,196.71,success,Card
TXN00017699,C001997,2025-04-02,202.83,success,Wallet
TXN00017700,C001997,2025-05-02,198.46,success,Card
TXN00017701,C001997,2025-06-01,206.92,success,UPI
TXN00017702,C001997,2025-07-01,205.72,success,Card
TXN00017703,C001997,2025-07-31,202.02,success,NetBanking
TXN00017704,C001997,2025-08-30,189.25,success,Card
TXN00017705,C001997,2025-09-29,208.62,success,UPI
TXN00017706,C001997,2025-10-29,195.04,success,Card
TXN00017707,C001997,2025-11-28,206.18,success,NetBanking
TXN00017708,C001997,2025-12-28,190.71,success,Card
TXN00017709,C001998,2025-05-09,951.55,success,NetBanking
TXN00017710,C001998,2025-06-08,1041.47,success,Card
TXN00017711,C001998,2025-07-08,975.65,success,Wallet
TXN00017712,C001998,2025-08-07,997.21,success,Wallet
TXN00017713,C001998,2025-09-06,987.36,success,NetBanking
TXN00017714,C001998,2025-10-06,1027.38,success,Card
TXN00017715,C001998,2025-11-05,1002.68,success,Card
TXN00017716,C001998,2025-12-05,1015.89,success,NetBanking
TXN00017717,C001999,2024-11-27,480.81,success,NetBanking
TXN00017718,C001999,2024-12-27,491.42,success,NetBanking
TXN00017719,C001999,2025-01-26,510.67,success,Card
TXN00017720,C001999,2025-02-25,485.46,success,NetBanking
TXN00017721,C001999,2025-03-27,506.02,success,UPI
TXN00017722,C001999,2025-04-26,523.33,success,Card
TXN00017723,C001999,2025-05-26,517.76,success,NetBanking
TXN00017724,C001999,2025-06-25,519.1,success,Card
TXN00017725,C001999,2025-07-25,512.32,success,Card
TXN00017726,C001999,2025-08-24,505.87,success,NetBanking
TXN00017727,C001999,2025-09-23,487.0,success,Card
TXN00017728,C001999,2025-10-23,478.91,success,UPI
TXN00017729,C001999,2025-11-22,501.2,success,Card
TXN00017730,C001999,2025-12-22,520.62,success,UPI
TXN00017731,C002000,2025-02-15,193.5,failed,UPI
TXN00017732,C002000,2025-03-17,197.04,success,NetBanking
TXN00017733,C002000,2025-04-16,198.49,success,UPI
TXN00017734,C002000,2025-05-16,200.14,failed,UPI
TXN00017735,C002000,2025-06-15,207.88,success,UPI
TXN00017736,C002000,2025-07-15,193.27,success,UPI
TXN00017737,C002000,2025-08-14,191.65,success,UPI
TXN00017738,C002000,2025-09-13,198.11,success,UPI
TXN00017739,C002001,2025-08-31,204.61,success,UPI
TXN00017740,C002001,2025-09-30,205.73,success,Wallet
TXN00017741,C002001,2025-10-30,207.29,success,Card
TXN00017742,C002001,2025-11-29,206.0,success,UPI
TXN00017743,C002001,2025-12-29,193.07,success,Card
TXN00017744,C002002,2025-05-07,1026.52,success,NetBanking
TXN00017745,C002002,2025-06-06,1005.02,success,UPI
TXN00017746,C002002,2025-07-06,997.06,success,UPI
TXN00017747,C002002,2025-08-05,1037.88,success,Card
TXN00017748,C002002,2025-09-04,973.1,success,Card
TXN00017749,C002002,2025-10-04,990.9,success,UPI
TXN00017750,C002002,2025-11-03,1028.92,success,Card
TXN00017751,C002002,2025-12-03,1032.56,success,UPI
TXN00017752,C002003,2025-04-11,510.67,success,UPI
TXN00017753,C002003,2025-05-11,520.36,success,Card
TXN00017754,C002003,2025-06-10,509.08,success,Card
TXN00017755,C002003,2025-07-10,487.61,success,UPI
TXN00017756,C002003,2025-08-09,505.3,success,UPI
TXN00017757,C002003,2025-09-08,482.38,success,NetBanking
TXN00017758,C002003,2025-10-08,505.26,success,Card
TXN00017759,C002003,2025-11-07,499.87,success,NetBanking
TXN00017760,C002003,2025-12-07,511.3,success,UPI
TXN00017761,C002004,2024-09-04,1012.03,success,UPI
TXN00017762,C002004,2024-10-04,1032.98,success,UPI
TXN00017763,C002004,2024-11-03,1009.3,success,Card
TXN00017764,C002004,2024-12-03,1009.58,success,NetBanking
TXN00017765,C002004,2025-01-02,1022.98,success,UPI
TXN00017766,C002004,2025-02-01,992.15,success,Card
TXN00017767,C002004,2025-03-03,1010.6,success,UPI
TXN00017768,C002004,2025-04-02,950.65,success,Wallet
TXN00017769,C002004,2025-05-02,989.1,success,Card
TXN00017770,C002004,2025-06-01,978.37,success,Card
TXN00017771,C002004,2025-07-01,951.0,success,UPI
TXN00017772,C002004,2025-07-31,972.91,success,UPI
TXN00017773,C002004,2025-08-30,949.46,success,Wallet
TXN00017774,C002004,2025-09-29,1032.97,success,UPI
TXN00017775,C002004,2025-10-29,1043.11,success,UPI
TXN00017776,C002004,2025-11-28,980.85,success,Wallet
TXN00017777,C002004,2025-12-28,974.14,failed,Card
TXN00017778,C002005,2024-12-30,200.45,success,NetBanking
TXN00017779,C002005,2025-01-29,208.06,success,UPI
TXN00017780,C002005,2025-02-28,197.56,success,UPI
TXN00017781,C002005,2025-03-30,196.27,success,Card
TXN00017782,C002005,2025-04-29,193.77,success,Card
TXN00017783,C002005,2025-05-29,194.74,success,Card
TXN00017784,C002005,2025-06-28,197.47,success,UPI
TXN00017785,C002005,2025-07-28,194.64,success,UPI
TXN00017786,C002005,2025-08-27,208.24,success,UPI
TXN00017787,C002005,2025-09-26,191.6,success,Card
TXN00017788,C002005,2025-10-26,199.52,success,Card
TXN00017789,C002005,2025-11-25,205.62,success,NetBanking
TXN00017790,C002005,2025-12-25,197.31,success,Card
TXN00017791,C002006,2025-09-14,1010.88,success,UPI
TXN00017792,C002006,2025-10-14,1039.59,success,UPI
TXN00017793,C002006,2025-11-13,1016.54,failed,Card
TXN00017794,C002007,2025-11-23,515.38,success,NetBanking
TXN00017795,C002007,2025-12-23,515.76,success,UPI
TXN00017796,C002008,2024-08-21,491.84,success,NetBanking
TXN00017797,C002008,2024-09-20,479.54,success,UPI
TXN00017798,C002008,2024-10-20,489.32,success,UPI
TXN00017799,C002008,2024-11-19,474.8,success,Card
TXN00017800,C002008,2024-12-19,500.95,success,NetBanking
TXN00017801,C002008,2025-01-18,485.86,failed,NetBanking
TXN00017802,C002008,2025-02-17,502.79,success,UPI
TXN00017803,C002008,2025-03-19,486.63,success,NetBanking
TXN00017804,C002008,2025-04-18,501.44,success,UPI
TXN00017805,C002008,2025-05-18,510.21,success,Card
TXN00017806,C002008,2025-06-17,475.11,failed,NetBanking
TXN00017807,C002008,2025-07-17,508.13,success,UPI
TXN00017808,C002008,2025-08-16,490.26,success,NetBanking
TXN00017809,C002008,2025-09-15,515.57,success,Wallet
TXN00017810,C002008,2025-10-15,484.92,success,NetBanking
TXN00017811,C002008,2025-11-14,522.83,success,NetBanking
TXN00017812,C002008,2025-12-14,513.52,success,Wallet
TXN00017813,C002009,2025-06-21,507.02,success,UPI
TXN00017814,C002009,2025-07-21,483.16,success,Card
TXN00017815,C002009,2025-08-20,488.95,success,UPI
TXN00017816,C002009,2025-09-19,497.77,success,Card
TXN00017817,C002009,2025-10-19,486.8,success,Card
TXN00017818,C002009,2025-11-18,520.6,success,UPI
TXN00017819,C002009,2025-12-18,480.13,success,UPI
TXN00017820,C002010,2025-07-29,201.79,success,NetBanking
TXN00017821,C002010,2025-08-28,206.81,success,Card
TXN00017822,C002010,2025-09-27,200.55,success,UPI
TXN00017823,C002010,2025-10-27,203.51,success,Card
TXN00017824,C002010,2025-11-26,189.47,success,Card
TXN00017825,C002011,2025-05-26,207.47,success,NetBanking
TXN00017826,C002011,2025-06-25,199.19,success,UPI
TXN00017827,C002012,2025-09-03,206.04,success,UPI
TXN00017828,C002012,2025-10-03,194.45,success,Card
TXN00017829,C002012,2025-11-02,194.5,success,NetBanking
TXN00017830,C002013,2025-08-26,970.56,success,Card
TXN00017831,C002013,2025-09-25,1021.93,success,Card
TXN00017832,C002013,2025-10-25,987.08,success,UPI
TXN00017833,C002013,2025-11-24,1024.47,success,NetBanking
TXN00017834,C002013,2025-12-24,988.53,success,Wallet
TXN00017835,C002014,2024-12-03,519.2,success,UPI
TXN00017836,C002014,2025-01-02,487.51,success,UPI
TXN00017837,C002014,2025-02-01,506.44,success,Card
TXN00017838,C002014,2025-03-03,511.36,success,UPI
TXN00017839,C002014,2025-04-02,516.83,success,Card
TXN00017840,C002014,2025-05-02,523.89,success,Wallet
TXN00017841,C002014,2025-06-01,498.68,success,UPI
TXN00017842,C002014,2025-07-01,488.03,success,NetBanking
TXN00017843,C002014,2025-07-31,474.73,success,NetBanking
TXN00017844,C002014,2025-08-30,487.77,success,UPI
TXN00017845,C002014,2025-09-29,486.3,success,NetBanking
TXN00017846,C002014,2025-10-29,506.22,failed,UPI
TXN00017847,C002014,2025-11-28,489.51,success,NetBanking
TXN00017848,C002014,2025-12-28,516.56,success,UPI
TXN00017849,C002015,2025-05-07,193.86,success,NetBanking
TXN00017850,C002015,2025-06-06,193.49,success,UPI
TXN00017851,C002015,2025-07-06,192.61,success,Wallet
TXN00017852,C002015,2025-08-05,189.84,success,UPI
TXN00017853,C002015,2025-09-04,208.58,success,Card
TXN00017854,C002015,2025-10-04,191.29,success,UPI
TXN00017855,C002015,2025-11-03,207.0,success,NetBanking
TXN00017856,C002015,2025-12-03,199.85,success,Card
TXN00017857,C002016,2025-07-24,960.86,success,NetBanking
TXN00017858,C002016,2025-08-23,950.83,success,Card
TXN00017859,C002016,2025-09-22,1025.66,success,UPI
TXN00017860,C002016,2025-10-22,1016.3,success,UPI
TXN00017861,C002016,2025-11-21,1040.37,success,NetBanking
TXN00017862,C002016,2025-12-21,984.23,success,UPI
TXN00017863,C002017,2025-01-08,190.85,success,UPI
TXN00017864,C002017,2025-02-07,205.31,success,NetBanking
TXN00017865,C002017,2025-03-09,192.72,success,Card
TXN00017866,C002017,2025-04-08,192.86,success,UPI
TXN00017867,C002017,2025-05-08,194.09,success,Card
TXN00017868,C002017,2025-06-07,207.53,success,Card
TXN00017869,C002017,2025-07-07,197.36,success,Card
TXN00017870,C002017,2025-08-06,189.4,success,Wallet
TXN00017871,C002017,2025-09-05,199.94,success,UPI
TXN00017872,C002017,2025-10-05,194.59,failed,NetBanking
TXN00017873,C002017,2025-11-04,204.17,success,Card
TXN00017874,C002017,2025-12-04,208.87,success,UPI
TXN00017875,C002018,2025-10-31,197.64,success,UPI
TXN00017876,C002018,2025-11-30,206.4,success,NetBanking
TXN00017877,C002018,2025-12-30,189.63,success,Card
TXN00017878,C002019,2025-03-07,477.54,success,UPI
TXN00017879,C002019,2025-04-06,491.54,success,Card
TXN00017880,C002019,2025-05-06,520.6,success,Wallet
TXN00017881,C002019,2025-06-05,485.88,success,NetBanking
TXN00017882,C002019,2025-07-05,508.89,success,UPI
TXN00017883,C002019,2025-08-04,518.69,success,Card
TXN00017884,C002019,2025-09-03,491.87,success,Card
TXN00017885,C002019,2025-10-03,480.51,success,Card
TXN00017886,C002019,2025-11-02,483.86,success,Card
TXN00017887,C002019,2025-12-02,486.9,success,NetBanking
TXN00017888,C002020,2025-02-19,202.52,success,UPI
TXN00017889,C002020,2025-03-21,201.61,success,UPI
TXN00017890,C002020,2025-04-20,198.64,success,Wallet
TXN00017891,C002020,2025-05-20,197.87,success,Wallet
TXN00017892,C002020,2025-06-19,201.09,success,UPI
TXN00017893,C002020,2025-07-19,190.87,success,UPI
TXN00017894,C002020,2025-08-18,190.19,success,Wallet
TXN00017895,C002020,2025-09-17,189.97,success,UPI
TXN00017896,C002020,2025-10-17,189.82,success,UPI
