ticket_id,customer_id,ticket_date,issue_type,resolution_time_hours,is_resolved
TKT004001,C002728,2025-12-27,AppBug,33.8,0
TKT004002,C002728,2025-12-14,Refund,23.65,0
TKT004003,C002728,2025-12-21,Billing,62.46,0
TKT004004,C002728,2025-12-02,AppBug,70.7,1
TKT004005,C002729,2024-11-23,Network,49.57,1
TKT004006,C002730,2025-08-29,Refund,1.27,1
TKT004007,C002730,2025-08-30,Billing,28.08,1
TKT004008,C002731,2025-05-10,Network,69.98,1
TKT004009,C002731,2025-04-26,Account,25.96,1
TKT004010,C002731,2025-06-01,AppBug,64.45,1
TKT004011,C002731,2025-04-17,Refund,42.45,1
TKT004012,C002731,2025-03-02,Billing,71.57,0
TKT004013,C002732,2024-10-02,Refund,10.18,1
TKT004014,C002732,2024-11-20,Refund,24.8,1
TKT004015,C002732,2025-08-29,Network,15.71,1
TKT004016,C002733,2025-09-14,Network,35.01,1
TKT004017,C002734,2025-12-25,Refund,2.67,1
TKT004018,C002735,2025-12-12,Network,14.98,0
TKT004019,C002735,2025-12-17,Network,11.0,1
TKT004020,C002737,2025-07-08,Network,45.28,0
TKT004021,C002737,2025-08-28,Refund,48.32,0
TKT004022,C002737,2025-08-10,Refund,41.64,1
TKT004023,C002738,2025-06-20,Network,10.58,1
TKT004024,C002738,2025-08-24,Network,33.9,1
TKT004025,C002739,2025-03-24,Account,26.4,1
TKT004026,C002740,2025-12-30,AppBug,36.17,1
TKT004027,C002741,2025-11-21,Account,22.25,1
TKT004028,C002742,2025-09-08,Network,8.21,1
TKT004029,C002743,2025-09-25,Refund,12.39,1
TKT004030,C002743,2025-03-24,Network,13.47,1
TKT004031,C002745,2025-07-21,Account,1.5,1
TKT004032,C002745,2025-09-04,AppBug,31.82,1
TKT004033,C002745,2025-05-20,Billing,9.93,1
TKT004034,C002747,2025-12-30,Billing,36.06,1
TKT004035,C002748,2025-08-24,Account,1.17,1
TKT004036,C002748,2025-11-13,Billing,20.0,1
TKT004037,C002749,2025-11-30,Refund,51.76,1
TKT004038,C002749,2025-12-04,Refund,45.09,1
TKT004039,C002752,2025-05-17,Network,36.7,1
TKT004040,C002752,2025-09-21,Billing,34.31,1
TKT004041,C002753,2024-08-11,Network,24.51,1
TKT004042,C002755,2024-12-28,Account,68.53,0
TKT004043,C002757,2025-09-28,Refund,29.97,1
TKT004044,C002758,2024-07-28,Billing,58.91,0
TKT004045,C002758,2025-02-04,Billing,79.84,0
TKT004046,C002758,2024-10-13,Network,64.15,1
TKT004047,C002758,2025-01-31,Refund,72.85,0
TKT004048,C002758,2024-10-31,Network,74.32,1
TKT004049,C002758,2024-11-11,Network,76.78,1
TKT004050,C002758,2024-09-05,AppBug,68.05,1
TKT004051,C002759,2025-06-18,AppBug,55.73,0
TKT004052,C002759,2025-07-09,Billing,48.2,1
TKT004053,C002759,2025-06-14,AppBug,64.4,1
TKT004054,C002760,2025-02-06,Refund,60.69,0
TKT004055,C002763,2024-12-26,Account,35.78,1
TKT004056,C002763,2024-12-21,Refund,55.79,0
TKT004057,C002763,2024-12-02,Billing,71.82,0
TKT004058,C002764,2025-02-20,Billing,52.25,1
TKT004059,C002764,2025-03-07,Billing,59.93,1
TKT004060,C002764,2025-02-16,Network,46.81,0
TKT004061,C002764,2025-04-10,Network,36.91,1
TKT004062,C002764,2025-05-13,Network,49.28,0
TKT004063,C002765,2025-04-14,Refund,18.3,1
TKT004064,C002765,2025-08-03,Account,6.34,1
TKT004065,C002765,2025-10-21,AppBug,6.04,1
TKT004066,C002766,2025-10-29,Account,40.25,0
TKT004067,C002767,2025-12-22,AppBug,18.57,1
TKT004068,C002767,2025-12-02,AppBug,30.92,1
TKT004069,C002767,2025-12-31,Refund,2.25,1
TKT004070,C002768,2024-11-08,Network,49.75,0
TKT004071,C002768,2024-10-20,Account,26.62,1
TKT004072,C002768,2024-09-16,Account,57.7,0
TKT004073,C002768,2024-09-26,Account,78.58,1
TKT004074,C002768,2024-12-21,AppBug,37.61,0
TKT004075,C002768,2024-11-29,Billing,36.83,1
TKT004076,C002769,2025-12-16,AppBug,4.46,1
TKT004077,C002769,2025-04-27,Refund,25.03,1
TKT004078,C002770,2025-07-09,Billing,22.39,1
TKT004079,C002771,2024-11-01,Network,26.57,0
TKT004080,C002771,2024-11-20,Refund,50.49,0
TKT004081,C002771,2024-11-29,Account,22.12,1
TKT004082,C002771,2024-12-07,Billing,41.79,1
TKT004083,C002772,2024-09-16,Billing,50.55,1
TKT004084,C002772,2024-09-20,Network,60.62,1
TKT004085,C002772,2024-09-30,Billing,41.98,1
TKT004086,C002772,2024-08-27,AppBug,28.89,0
TKT004087,C002773,2025-04-11,AppBug,63.67,1
TKT004088,C002773,2025-03-25,Refund,20.58,1
TKT004089,C002773,2025-03-20,Billing,62.41,1
TKT004090,C002773,2025-04-25,Network,53.32,1
TKT004091,C002773,2025-04-11,AppBug,69.29,0
TKT004092,C002773,2025-04-03,Network,50.4,1
TKT004093,C002774,2025-10-18,Account,13.66,1
TKT004094,C002774,2025-12-13,Billing,15.17,1
TKT004095,C002775,2025-07-22,Billing,30.5,1
TKT004096,C002776,2025-12-26,Refund,30.79,0
TKT004097,C002777,2025-02-27,Billing,28.66,1
TKT004098,C002779,2025-02-26,AppBug,10.72,0
TKT004099,C002779,2024-12-26,AppBug,22.5,1
TKT004100,C002780,2025-09-17,Network,11.01,1
TKT004101,C002783,2025-11-02,AppBug,64.36,1
TKT004102,C002783,2025-12-16,Billing,71.54,1
TKT004103,C002783,2025-11-01,Account,73.43,1
TKT004104,C002784,2024-11-21,AppBug,10.78,1
TKT004105,C002786,2025-06-05,Refund,19.09,1
TKT004106,C002787,2025-11-17,Network,27.99,1
TKT004107,C002788,2025-06-28,AppBug,39.25,1
TKT004108,C002790,2025-10-08,AppBug,35.85,1
TKT004109,C002791,2025-08-14,AppBug,47.48,0
TKT004110,C002791,2025-06-23,Refund,21.31,1
TKT004111,C002793,2025-11-02,AppBug,3.39,1
TKT004112,C002794,2025-05-06,Billing,59.71,1
TKT004113,C002794,2025-07-11,Refund,51.99,1
TKT004114,C002794,2025-08-31,Billing,69.93,1
TKT004115,C002795,2024-09-18,AppBug,60.63,0
TKT004116,C002795,2024-11-14,Refund,61.56,1
TKT004117,C002795,2025-01-02,Account,27.67,0
TKT004118,C002795,2025-01-05,Billing,29.24,1
TKT004119,C002797,2025-01-23,Refund,33.08,0
TKT004120,C002798,2025-09-12,Billing,1.28,1
TKT004121,C002799,2025-07-28,Refund,1.31,1
TKT004122,C002800,2025-09-12,Network,10.04,1
TKT004123,C002801,2025-05-16,Billing,66.82,0
TKT004124,C002801,2025-01-12,Network,35.2,0
TKT004125,C002801,2024-12-28,Refund,71.32,1
TKT004126,C002802,2025-11-03,Billing,33.72,1
TKT004127,C002802,2025-10-31,Network,18.32,1
TKT004128,C002804,2025-09-05,Refund,33.74,1
TKT004129,C002805,2025-11-21,Refund,78.69,1
TKT004130,C002805,2025-11-01,AppBug,26.59,1
TKT004131,C002805,2025-12-01,Billing,75.44,1
TKT004132,C002807,2025-08-16,Billing,57.39,0
TKT004133,C002807,2025-12-05,AppBug,66.73,1
TKT004134,C002807,2025-10-09,Network,36.32,1
TKT004135,C002807,2025-08-29,Network,65.87,1
TKT004136,C002808,2025-07-29,Network,8.64,1
TKT004137,C002809,2025-11-04,Billing,14.67,0
TKT004138,C002809,2025-11-02,Account,21.75,1
TKT004139,C002810,2025-11-04,Billing,26.04,1
TKT004140,C002812,2025-04-08,Network,32.99,1
TKT004141,C002813,2024-12-20,Network,56.5,1
TKT004142,C002813,2025-02-15,AppBug,63.9,1
TKT004143,C002814,2025-04-08,Network,8.59,1
TKT004144,C002814,2024-10-12,Network,30.63,1
TKT004145,C002815,2025-05-15,AppBug,10.9,1
TKT004146,C002815,2025-05-18,Refund,30.71,1
TKT004147,C002816,2025-09-16,AppBug,20.74,1
TKT004148,C002816,2025-12-06,Network,23.73,1
TKT004149,C002816,2025-12-19,Billing,16.16,0
TKT004150,C002816,2025-06-11,Refund,7.69,1
TKT004151,C002816,2025-11-06,Refund,39.98,1
TKT004152,C002817,2025-04-26,AppBug,15.92,1
TKT004153,C002817,2025-07-12,Refund,16.39,1
TKT004154,C002818,2025-09-30,AppBug,5.22,1
TKT004155,C002818,2025-09-08,Account,32.63,1
TKT004156,C002819,2025-09-17,Network,29.88,0
TKT004157,C002820,2025-05-31,Billing,19.11,1
TKT004158,C002821,2025-04-03,Billing,17.92,1
TKT004159,C002822,2025-12-17,AppBug,34.31,1
TKT004160,C002823,2025-08-26,Refund,75.34,1
TKT004161,C002823,2025-09-07,Billing,37.46,0
TKT004162,C002823,2025-10-08,Account,26.78,1
TKT004163,C002823,2025-08-14,Billing,60.52,0
TKT004164,C002824,2025-09-11,Billing,25.46,1
TKT004165,C002824,2025-09-27,Billing,21.57,1
TKT004166,C002825,2025-04-14,Network,22.58,1
TKT004167,C002826,2025-08-23,AppBug,10.07,1
TKT004168,C002828,2025-07-08,Network,8.84,1
TKT004169,C002828,2025-03-29,AppBug,5.58,1
TKT004170,C002830,2025-10-02,AppBug,1.67,1
TKT004171,C002831,2025-12-18,Network,32.76,1
TKT004172,C002831,2025-12-04,Account,5.0,1
TKT004173,C002832,2025-06-21,Billing,56.62,1
TKT004174,C002832,2025-05-27,Network,74.43,1
TKT004175,C002832,2025-10-18,Billing,40.71,1
TKT004176,C002832,2025-08-31,Network,48.63,0
TKT004177,C002832,2025-09-08,Network,37.68,1
TKT004178,C002834,2025-12-02,Billing,22.5,0
TKT004179,C002834,2025-11-16,Network,71.58,1
TKT004180,C002834,2025-11-29,AppBug,26.48,0
TKT004181,C002835,2025-03-10,Account,26.17,1
TKT004182,C002839,2025-08-30,AppBug,32.93,1
TKT004183,C002839,2025-07-19,AppBug,38.41,1
TKT004184,C002840,2025-04-07,Refund,24.68,1
TKT004185,C002841,2024-12-06,AppBug,25.45,0
TKT004186,C002841,2024-12-10,Network,70.06,1
TKT004187,C002841,2024-12-06,Refund,45.96,1
TKT004188,C002842,2025-12-20,AppBug,2.93,1
TKT004189,C002844,2025-07-24,Account,5.82,1
TKT004190,C002844,2025-12-24,Network,2.0,1
TKT004191,C002845,2025-04-26,AppBug,34.67,1
TKT004192,C002846,2025-05-18,Account,37.27,1
TKT004193,C002850,2025-10-03,Account,23.14,1
TKT004194,C002851,2025-12-19,Network,34.26,1
TKT004195,C002851,2025-12-09,Account,12.07,1
TKT004196,C002852,2025-01-02,AppBug,3.45,1
TKT004197,C002853,2025-08-26,Network,29.41,1
TKT004198,C002854,2025-09-29,Refund,67.21,1
TKT004199,C002854,2025-10-14,Network,60.22,0
TKT004200,C002855,2025-08-30,Refund,22.65,1
TKT004201,C002855,2025-12-23,Network,5.53,1
TKT004202,C002856,2024-08-18,Billing,64.69,1
TKT004203,C002856,2024-09-03,Billing,69.39,1
TKT004204,C002856,2024-09-11,Billing,23.75,1
TKT004205,C002857,2025-11-01,AppBug,48.43,0
TKT004206,C002857,2025-11-02,AppBug,33.21,0
TKT004207,C002857,2025-12-07,Billing,32.31,1
TKT004208,C002859,2025-04-18,Network,39.59,0
TKT004209,C002859,2025-05-13,Refund,44.16,1
TKT004210,C002860,2025-11-07,AppBug,6.04,0
TKT004211,C002861,2025-09-10,Billing,30.44,1
TKT004212,C002862,2025-12-06,Refund,11.53,1
TKT004213,C002863,2025-11-26,Account,23.32,1
TKT004214,C002864,2025-08-30,Network,41.03,1
TKT004215,C002864,2025-10-27,AppBug,50.45,1
TKT004216,C002864,2025-11-25,Network,44.37,1
TKT004217,C002864,2025-11-12,AppBug,60.93,1
TKT004218,C002866,2025-11-22,Network,7.67,1
TKT004219,C002867,2025-12-28,AppBug,15.96,1
TKT004220,C002867,2025-10-10,Account,31.34,0
TKT004221,C002869,2025-01-12,Refund,77.48,1
TKT004222,C002869,2025-09-08,Network,22.39,1
TKT004223,C002869,2025-04-16,Refund,75.48,1
TKT004224,C002869,2025-07-30,AppBug,71.91,1
TKT004225,C002870,2025-08-03,AppBug,34.45,1
TKT004226,C002871,2025-12-31,AppBug,20.83,1
TKT004227,C002872,2025-11-08,Account,13.98,1
TKT004228,C002873,2025-04-19,Billing,3.61,0
TKT004229,C002874,2025-11-01,AppBug,32.28,1
TKT004230,C002874,2025-07-11,AppBug,1.49,1
TKT004231,C002877,2025-12-12,Network,4.7,1
TKT004232,C002877,2025-12-15,Network,37.8,1
TKT004233,C002878,2025-12-14,Network,15.23,1
TKT004234,C002878,2025-12-22,Network,1.69,1
TKT004235,C002879,2025-12-26,Billing,13.68,1
TKT004236,C002880,2024-12-19,AppBug,54.71,1
TKT004237,C002880,2024-11-04,Refund,33.25,1
TKT004238,C002881,2024-10-03,Billing,28.52,1
TKT004239,C002882,2025-06-08,Account,31.2,0
TKT004240,C002884,2024-12-07,Refund,35.73,1
TKT004241,C002884,2024-11-28,Billing,25.95,1
TKT004242,C002885,2025-09-09,Account,22.84,0
TKT004243,C002886,2025-02-02,AppBug,47.89,1
TKT004244,C002887,2025-10-04,Billing,22.93,0
TKT004245,C002887,2025-06-19,Network,42.8,0
TKT004246,C002887,2025-10-17,Billing,23.97,1
TKT004247,C002887,2025-10-11,Network,23.29,1
TKT004248,C002887,2025-07-26,Refund,30.16,1
TKT004249,C002887,2025-10-11,Refund,28.04,1
TKT004250,C002887,2025-09-21,Network,25.82,1
TKT004251,C002888,2025-06-13,Network,39.72,1
TKT004252,C002889,2025-10-23,Billing,34.77,0
TKT004253,C002890,2025-08-18,Network,3.56,1
TKT004254,C002891,2025-12-13,Billing,55.86,1
TKT004255,C002891,2025-12-04,Refund,78.65,1
TKT004256,C002891,2025-11-22,Account,30.62,1
TKT004257,C002892,2025-12-07,Billing,76.16,1
TKT004258,C002892,2025-11-24,Billing,32.46,0
TKT004259,C002893,2025-11-25,AppBug,37.2,1
TKT004260,C002895,2025-11-09,AppBug,6.68,1
TKT004261,C002895,2025-09-06,Refund,11.4,1
TKT004262,C002897,2025-05-02,Refund,46.95,1
TKT004263,C002897,2025-11-11,Billing,70.81,1
TKT004264,C002898,2025-03-10,AppBug,6.09,1
TKT004265,C002899,2025-03-27,Billing,24.33,0
TKT004266,C002899,2025-01-08,AppBug,32.95,1
TKT004267,C002901,2025-08-31,Billing,32.45,1
TKT004268,C002901,2025-05-12,Account,13.36,1
TKT004269,C002902,2025-09-19,Account,38.21,1
TKT004270,C002903,2025-09-26,Billing,7.0,1
TKT004271,C002903,2025-07-07,Billing,14.91,1
TKT004272,C002905,2025-11-26,Network,28.38,1
TKT004273,C002906,2025-09-02,Account,36.83,1
TKT004274,C002908,2025-01-08,Account,30.88,1
TKT004275,C002909,2025-10-12,Network,14.95,1
TKT004276,C002910,2025-05-17,Account,26.6,1
TKT004277,C002910,2025-11-27,Network,18.94,1
TKT004278,C002911,2025-05-06,Network,5.7,1
TKT004279,C002913,2025-03-18,Billing,23.84,1
TKT004280,C002914,2025-12-31,Billing,27.16,1
TKT004281,C002915,2025-09-07,Billing,41.97,1
TKT004282,C002916,2025-11-20,Network,37.26,1
TKT004283,C002919,2025-05-23,Network,6.65,1
TKT004284,C002920,2025-08-15,Billing,38.16,1
TKT004285,C002921,2025-08-27,Network,7.02,1
TKT004286,C002923,2025-07-22,Network,39.07,1
TKT004287,C002924,2025-01-12,Network,18.0,1
TKT004288,C002924,2024-12-09,AppBug,14.2,1
TKT004289,C002925,2025-08-23,AppBug,51.6,1
TKT004290,C002925,2025-01-17,Billing,28.72,1
TKT004291,C002927,2025-10-23,Network,29.98,0
TKT004292,C002928,2025-01-18,Network,31.05,1
TKT004293,C002928,2025-01-02,Account,23.18,1
TKT004294,C002928,2025-03-09,Network,77.01,0
TKT004295,C002929,2025-11-23,Account,23.4,1
TKT004296,C002929,2025-12-24,Network,32.76,1
TKT004297,C002930,2025-02-22,Billing,13.75,1
TKT004298,C002931,2024-10-16,Account,1.74,1
TKT004299,C002931,2025-10-19,Billing,17.13,1
TKT004300,C002933,2025-05-04,AppBug,9.6,1
TKT004301,C002933,2025-10-17,Account,29.49,1
TKT004302,C002936,2025-12-15,Refund,33.65,0
TKT004303,C002936,2025-12-15,Billing,10.02,1
TKT004304,C002938,2025-12-24,AppBug,35.1,1
TKT004305,C002938,2025-09-07,Network,21.78,1
TKT004306,C002939,2025-02-06,Billing,23.56,1
TKT004307,C002939,2025-02-10,Billing,72.98,1
TKT004308,C002940,2025-10-14,Network,34.09,0
TKT004309,C002940,2025-03-07,AppBug,7.48,1
TKT004310,C002941,2025-09-01,AppBug,1.34,0
TKT004311,C002941,2025-08-05,AppBug,39.94,1
TKT004312,C002943,2025-10-15,Billing,65.53,1
TKT004313,C002943,2025-08-01,Billing,24.95,1
TKT004314,C002943,2025-12-02,Network,54.98,1
TKT004315,C002947,2025-12-30,Refund,20.95,1
TKT004316,C002950,2025-11-03,Refund,21.02,1
TKT004317,C002951,2025-10-25,Billing,36.17,1
TKT004318,C002952,2025-11-19,Billing,34.59,1
TKT004319,C002952,2025-09-15,Refund,52.58,1
TKT004320,C002952,2025-11-05,Refund,23.87,1
TKT004321,C002953,2024-11-10,Account,12.56,1
TKT004322,C002956,2025-07-04,Network,21.84,1
TKT004323,C002956,2025-06-09,Network,39.2,0
TKT004324,C002956,2025-06-17,Refund,45.23,1
TKT004325,C002956,2025-06-01,AppBug,43.31,1
TKT004326,C002957,2025-10-12,Refund,12.37,1
TKT004327,C002958,2025-01-18,Refund,36.04,0
TKT004328,C002959,2025-10-07,Refund,9.25,1
TKT004329,C002959,2025-10-08,AppBug,12.99,1
TKT004330,C002960,2025-11-28,Billing,35.94,1
TKT004331,C002960,2025-12-03,Refund,34.95,1
TKT004332,C002960,2025-11-17,Refund,61.34,0
TKT004333,C002960,2025-11-17,Network,31.34,1
TKT004334,C002961,2025-06-29,Account,21.19,1
TKT004335,C002961,2025-08-04,AppBug,31.41,1
TKT004336,C002963,2025-09-09,Account,28.5,1
TKT004337,C002963,2025-08-19,Refund,17.55,1
TKT004338,C002966,2025-08-18,AppBug,3.39,1
TKT004339,C002966,2025-08-14,Refund,37.05,1
TKT004340,C002966,2025-11-29,Network,39.84,1
TKT004341,C002967,2025-12-16,Account,20.88,1
TKT004342,C002971,2025-07-10,Billing,28.67,1
TKT004343,C002973,2024-09-28,Refund,41.84,1
TKT004344,C002974,2025-07-25,Account,5.02,1
TKT004345,C002975,2025-06-19,Refund,26.98,1
TKT004346,C002975,2025-09-27,Billing,30.64,1
TKT004347,C002976,2025-02-26,AppBug,6.07,1
TKT004348,C002976,2025-09-14,Account,31.96,1
TKT004349,C002977,2024-11-24,Billing,18.92,1
TKT004350,C002980,2025-10-10,Network,26.07,1
TKT004351,C002980,2025-11-15,Billing,1.38,1
TKT004352,C002981,2024-09-30,Billing,77.68,1
TKT004353,C002981,2024-10-17,Billing,52.58,0
TKT004354,C002981,2024-12-17,Refund,68.31,1
TKT004355,C002982,2025-10-04,Refund,36.99,1
TKT004356,C002982,2025-09-12,Network,12.58,0
TKT004357,C002983,2025-09-12,Billing,34.78,1
TKT004358,C002983,2025-12-03,Account,23.15,1
TKT004359,C002984,2025-09-19,Account,5.51,1
TKT004360,C002985,2025-03-14,Network,22.21,1
TKT004361,C002985,2025-03-24,Account,3.39,1
TKT004362,C002985,2025-05-23,Refund,26.28,1
TKT004363,C002986,2024-10-07,Account,21.35,1
TKT004364,C002986,2025-01-01,Refund,14.26,1
TKT004365,C002987,2025-11-27,Billing,22.67,1
TKT004366,C002988,2025-12-15,Billing,13.48,1
TKT004367,C002990,2025-04-17,Account,1.24,1
TKT004368,C002990,2025-05-31,AppBug,4.03,1
TKT004369,C002990,2025-09-23,Network,6.11,1
TKT004370,C002991,2025-02-25,Network,58.86,0
TKT004371,C002991,2025-03-05,Network,54.9,0
TKT004372,C002991,2025-03-14,Billing,29.37,1
TKT004373,C002991,2025-03-13,Billing,25.43,1
TKT004374,C002991,2025-03-09,Refund,40.76,1
TKT004375,C002992,2025-03-18,Network,2.21,1
TKT004376,C002992,2025-06-05,AppBug,25.75,1
TKT004377,C002995,2025-07-31,Refund,69.32,0
TKT004378,C002995,2025-05-24,AppBug,34.8,0
TKT004379,C002998,2024-11-28,Refund,6.71,1
TKT004380,C002998,2025-06-28,Refund,4.86,1
TKT004381,C002999,2025-08-10,Billing,28.78,1
TKT004382,C002999,2025-12-18,Refund,34.68,0
TKT004383,C003000,2025-09-27,Account,18.54,1
TKT004384,C003000,2025-11-30,Refund,15.37,1
TKT004385,C003001,2025-11-10,Network,28.02,1
TKT004386,C003002,2025-03-09,Account,59.87,0
TKT004387,C003002,2025-04-10,AppBug,66.43,0
TKT004388,C003004,2025-12-13,AppBug,4.6,1
TKT004389,C003005,2025-08-24,Network,30.97,0
TKT004390,C003005,2025-09-19,Account,26.17,1
TKT004391,C003005,2025-08-02,AppBug,22.88,0
TKT004392,C003005,2025-10-17,Refund,33.04,1
TKT004393,C003005,2025-08-30,AppBug,19.38,1
TKT004394,C003006,2025-08-23,AppBug,4.59,1
TKT004395,C003007,2025-08-13,AppBug,32.72,1
TKT004396,C003008,2025-01-16,Billing,39.5,1
TKT004397,C003008,2025-01-11,Account,43.3,1
TKT004398,C003009,2025-11-14,Account,14.19,1
TKT004399,C003011,2025-02-23,Network,20.17,1
TKT004400,C003011,2025-02-25,AppBug,51.37,1
TKT004401,C003011,2025-04-19,Billing,64.58,1
TKT004402,C003012,2025-11-03,Network,30.12,1
TKT004403,C003012,2025-10-20,AppBug,4.68,1
TKT004404,C003013,2024-10-31,Account,43.51,1
TKT004405,C003013,2024-12-16,Billing,22.77,0
TKT004406,C003014,2025-06-04,AppBug,3.15,0
TKT004407,C003014,2025-11-28,Refund,12.34,1
TKT004408,C003014,2025-12-27,Refund,30.31,1
TKT004409,C003015,2025-08-20,Refund,57.07,1
TKT004410,C003015,2025-09-09,AppBug,41.2,1
TKT004411,C003016,2025-02-13,Billing,33.68,1
TKT004412,C003016,2024-10-30,Network,41.7,1
TKT004413,C003016,2024-11-29,Billing,46.17,1
TKT004414,C003019,2024-10-24,Refund,70.4,0
TKT004415,C003019,2024-10-25,Network,58.57,1
TKT004416,C003019,2024-11-09,Billing,54.37,0
TKT004417,C003020,2025-11-24,Billing,37.34,1
TKT004418,C003020,2025-12-15,Account,30.16,1
TKT004419,C003020,2025-09-19,Account,15.99,1
TKT004420,C003021,2025-08-29,Network,28.9,1
TKT004421,C003021,2025-09-27,AppBug,28.6,1
TKT004422,C003022,2025-02-15,Network,6.72,1
TKT004423,C003024,2025-10-09,Billing,7.73,1
TKT004424,C003024,2025-10-11,AppBug,12.34,0
TKT004425,C003025,2025-02-24,Account,28.17,1
TKT004426,C003025,2024-12-11,Billing,2.75,1
TKT004427,C003027,2025-08-06,Network,35.57,1
TKT004428,C003028,2025-12-26,AppBug,1.06,1
TKT004429,C003028,2025-12-11,Billing,1.94,1
TKT004430,C003029,2025-10-21,AppBug,25.81,0
TKT004431,C003030,2025-11-14,AppBug,9.61,1
TKT004432,C003032,2025-11-14,AppBug,38.68,1
TKT004433,C003032,2025-12-06,Billing,26.8,1
TKT004434,C003032,2025-12-25,Account,18.97,1
TKT004435,C003034,2025-01-13,Account,20.75,1
TKT004436,C003035,2025-12-06,Account,33.21,1
TKT004437,C003035,2025-03-27,AppBug,31.95,0
TKT004438,C003036,2025-11-14,Billing,29.28,1
TKT004439,C003036,2025-07-05,Refund,12.66,1
TKT004440,C003037,2025-12-06,Network,26.39,0
TKT004441,C003040,2025-10-14,Billing,24.18,1
TKT004442,C003041,2025-11-23,AppBug,26.53,1
TKT004443,C003042,2025-06-24,Account,21.62,1
TKT004444,C003042,2025-09-26,Refund,22.6,1
TKT004445,C003044,2024-11-24,Account,34.45,1
TKT004446,C003044,2024-11-26,Refund,43.76,1
TKT004447,C003045,2025-11-25,Account,23.68,1
TKT004448,C003046,2025-08-26,Network,7.41,1
TKT004449,C003047,2025-12-16,AppBug,21.36,1
TKT004450,C003047,2025-11-28,AppBug,13.8,1
TKT004451,C003047,2025-11-20,AppBug,21.18,1
TKT004452,C003047,2025-12-20,Network,26.01,0
TKT004453,C003047,2025-12-04,AppBug,36.88,1
TKT004454,C003048,2025-05-07,Billing,42.39,1
TKT004455,C003048,2025-03-22,Billing,54.94,1
TKT004456,C003048,2025-02-21,Network,76.79,1
TKT004457,C003049,2025-07-03,AppBug,29.59,1
TKT004458,C003050,2025-12-20,Network,21.73,0
TKT004459,C003051,2024-11-19,Billing,22.24,1
TKT004460,C003052,2025-10-29,Account,10.21,1
TKT004461,C003054,2025-08-10,AppBug,24.24,1
TKT004462,C003055,2025-11-08,Billing,9.0,1
TKT004463,C003056,2025-03-23,Network,38.17,1
TKT004464,C003056,2025-04-26,AppBug,23.46,1
TKT004465,C003057,2025-11-29,Billing,4.3,1
TKT004466,C003057,2025-03-25,AppBug,23.7,1
TKT004467,C003058,2025-10-12,Account,29.85,1
TKT004468,C003059,2025-02-11,Refund,22.84,0
TKT004469,C003059,2025-02-22,Billing,25.05,1
TKT004470,C003059,2025-02-15,Network,32.8,1
TKT004471,C003060,2025-01-12,Network,37.8,0
TKT004472,C003060,2025-02-18,Refund,37.33,1
TKT004473,C003060,2025-06-11,AppBug,29.62,1
TKT004474,C003065,2025-08-18,AppBug,34.39,1
TKT004475,C003066,2025-10-01,AppBug,75.82,1
TKT004476,C003067,2025-11-16,Account,9.38,1
TKT004477,C003067,2025-12-08,Network,4.6,1
TKT004478,C003067,2025-11-13,Network,8.63,1
TKT004479,C003068,2025-11-16,Billing,28.32,1
TKT004480,C003068,2025-12-06,AppBug,18.19,1
TKT004481,C003069,2025-04-06,Account,4.73,1
TKT004482,C003070,2025-10-07,AppBug,16.34,1
TKT004483,C003071,2025-10-27,Billing,25.81,1
TKT004484,C003071,2025-09-27,AppBug,14.52,1
TKT004485,C003074,2025-11-25,Network,34.54,1
TKT004486,C003074,2025-10-19,Network,71.46,1
TKT004487,C003074,2025-09-26,Billing,39.97,1
TKT004488,C003074,2025-08-14,AppBug,75.58,1
TKT004489,C003075,2025-10-23,Account,32.44,1
TKT004490,C003075,2025-09-27,Account,17.85,1
TKT004491,C003078,2024-10-11,Billing,75.06,1
TKT004492,C003078,2024-12-30,Billing,57.0,0
TKT004493,C003078,2024-10-12,Billing,69.37,1
TKT004494,C003078,2024-09-13,Billing,72.88,1
TKT004495,C003083,2025-05-02,Network,49.5,1
