customer_id,age,gender,location,device_type,acquisition_channel,plan_type,monthly_price,auto_renew,total_sessions_30d,avg_session_minutes_30d,total_crashes_30d,failed_payments_30d,total_amount_success_30d,support_tickets_30d,avg_resolution_time_30d,churn
C003199,30,Male,Ghaziabad,Android,Organic,Basic,199,1,209,23.76,2,0,208.41,0,0.0,0
C003200,44,Female,Bhopal,iOS,Organic,Premium,999,1,215,25.36,2,0,955.61,0,0.0,0
C003201,18,Male,Bhopal,iOS,Referral,Standard,499,0,253,32.77,4,0,517.95,0,0.0,0
C003202,27,Female,Bangalore,Android,Partner,Premium,999,1,171,28.34,7,0,1017.64,0,0.0,0
C003203,25,Female,Delhi,Web,Ads,Basic,199,1,208,24.04,6,0,195.26,0,0.0,0
C003204,35,Female,Kolkata,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003205,40,Male,Surat,Android,Partner,Basic,199,1,177,20.79,5,0,404.22,1,22.73,0
C003206,36,Female,Bangalore,Android,Ads,Standard,499,1,190,28.81,3,0,480.92,0,0.0,0
C003207,36,Female,Mumbai,Android,Referral,Basic,199,1,201,29.09,4,0,207.88,0,0.0,0
C003208,28,Female,Surat,iOS,Ads,Premium,999,0,214,29.97,6,0,1005.81,0,0.0,0
C003209,35,Female,Nagpur,Android,Organic,Standard,499,0,170,20.59,5,0,518.25,0,0.0,0
C003210,23,Female,Chennai,iOS,Referral,Standard,499,1,185,23.87,1,0,475.87,0,0.0,0
C003211,38,Female,Patna,Android,Referral,Basic,199,0,221,26.99,2,0,201.89,0,0.0,0
C003212,26,Male,Thane,Android,Ads,Standard,499,0,225,29.58,1,0,480.14,0,0.0,0
C003213,20,Female,Patna,iOS,Organic,Basic,199,0,179,21.81,3,0,386.34,0,0.0,0
C003214,32,Male,Thane,iOS,Referral,Basic,199,1,204,29.17,1,0,190.13,0,0.0,0
C003215,18,Female,Ghaziabad,Android,Organic,Standard,499,1,150,22.06,3,0,480.13,0,0.0,0
C003216,46,Female,Ghaziabad,Web,Referral,Basic,199,1,168,19.83,5,0,196.38,0,0.0,0
C003217,39,Male,Ghaziabad,iOS,Ads,Basic,199,0,215,28.65,0,0,204.35,0,0.0,0
C003218,35,Female,Pune,Android,Ads,Premium,999,1,195,18.29,0,0,1027.62,0,0.0,0
C003219,18,Female,Visakhapatnam,Android,Organic,Basic,199,1,186,26.85,1,0,193.91,0,0.0,0
C003220,24,Male,Ahmedabad,Android,Ads,Premium,999,1,140,17.81,3,0,1047.3201,0,0.0,0
C003221,32,Female,Nagpur,iOS,Organic,Basic,199,1,190,24.48,3,0,196.62,0,0.0,0
C003222,29,Male,Bhopal,Android,Ads,Standard,499,1,206,26.88,3,0,518.81,0,0.0,0
C003223,18,Female,Lucknow,Android,Organic,Basic,199,0,211,27.94,1,0,206.24,0,0.0,0
C003224,18,Female,Indore,Android,Partner,Standard,499,1,230,26.96,0,0,991.74,0,0.0,0
C003225,29,Female,Kolkata,Android,Partner,Standard,499,1,181,21.75,0,0,506.33,0,0.0,0
C003226,19,Female,Ghaziabad,iOS,Referral,Standard,499,1,219,22.26,3,0,507.0,0,0.0,0
C003227,45,Female,Pune,iOS,Partner,Standard,499,0,231,21.26,3,0,502.84,0,0.0,0
C003228,36,Male,Kolkata,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003229,23,Male,Visakhapatnam,Android,Partner,Premium,999,1,182,24.99,0,0,1024.21,0,0.0,0
C003230,43,Female,Ahmedabad,Android,Organic,Standard,499,1,192,26.7,3,0,511.45,0,0.0,0
C003231,41,Female,Kanpur,iOS,Ads,Basic,199,0,187,29.73,2,0,190.38,0,0.0,0
C003232,34,Female,Hyderabad,iOS,Organic,Standard,499,0,27,4.46,5,0,492.85,0,0.0,1
C003233,31,Female,Lucknow,Android,Partner,Standard,499,1,217,30.59,2,0,489.79,0,0.0,0
C003234,29,Female,Kolkata,Android,Ads,Standard,499,1,200,24.23,1,0,510.27,0,0.0,0
C003235,26,Male,Pune,Android,Ads,Basic,199,0,202,18.83,7,0,201.41,0,0.0,0
C003236,18,Female,Ahmedabad,Web,Partner,Premium,999,1,205,26.27,4,0,970.25,0,0.0,0
C003237,47,Male,Bangalore,Android,Ads,Premium,999,1,220,24.9,6,0,1042.68,0,0.0,0
C003238,26,Male,Ahmedabad,Android,Ads,Standard,499,1,183,20.72,4,0,491.12,2,24.59,0
C003239,32,Female,Thane,Android,Organic,Premium,999,1,193,28.07,4,0,956.14,0,0.0,0
C003240,22,Female,Mumbai,Android,Partner,Standard,499,0,220,25.62,6,0,501.38,0,0.0,0
C003241,29,Male,Nagpur,iOS,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003242,55,Female,Patna,Android,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003243,24,Female,Thane,Android,Organic,Premium,999,0,8,2.09,3,0,0.0,0,0.0,1
C003244,46,Female,Pune,iOS,Organic,Basic,199,0,195,24.46,0,0,197.23,0,0.0,0
C003245,31,Female,Thane,Android,Ads,Basic,199,0,228,30.83,0,0,392.67,0,0.0,0
C003246,38,Male,Bangalore,iOS,Organic,Standard,499,1,203,24.89,5,0,483.61,0,0.0,0
C003247,44,Female,Indore,Android,Organic,Basic,199,0,235,26.31,4,0,207.71,0,0.0,0
C003248,34,Female,Ghaziabad,iOS,Ads,Basic,199,1,167,23.9,1,0,389.1,0,0.0,0
C003249,28,Female,Hyderabad,Android,Referral,Standard,499,1,176,20.12,3,0,509.41,0,0.0,0
C003250,30,Female,Hyderabad,Web,Partner,Basic,199,1,160,22.56,4,0,196.25,0,0.0,0
C003251,30,Male,Bangalore,Android,Organic,Standard,499,1,158,17.06,1,0,505.02,0,0.0,0
C003252,50,Male,Chennai,Android,Organic,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003253,18,Female,Surat,iOS,Organic,Premium,999,1,216,33.21,4,0,1031.32,0,0.0,0
C003254,18,Female,Ahmedabad,Web,Ads,Basic,199,1,168,13.55,5,0,405.9,0,0.0,0
C003255,18,Female,Delhi,Android,Ads,Standard,499,0,179,29.32,3,0,510.79,0,0.0,0
C003256,23,Male,Bhopal,Web,Ads,Premium,999,0,198,20.44,1,1,0.0,1,34.07,0
C003257,39,Male,Lucknow,Android,Partner,Premium,999,0,202,22.28,1,0,974.45,0,0.0,0
C003258,39,Male,Patna,iOS,Ads,Standard,499,0,153,22.73,2,0,499.51,0,0.0,0
C003259,25,Female,Pune,Android,Ads,Premium,999,0,197,24.35,2,0,1028.79,1,34.38,0
C003260,31,Male,Chennai,Android,Referral,Standard,499,1,174,22.53,5,0,502.81,0,0.0,0
C003261,20,Female,Pune,Android,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003262,21,Male,Kolkata,iOS,Ads,Standard,499,0,256,27.18,3,0,480.84,0,0.0,0
C003263,37,Female,Mumbai,Android,Partner,Basic,199,1,168,23.39,0,1,0.0,1,11.86,0
C003264,42,Male,Surat,Android,Ads,Premium,999,1,218,26.72,3,0,964.6,0,0.0,0
C003265,27,Male,Nagpur,Web,Partner,Standard,499,1,192,21.06,1,0,499.55,0,0.0,0
C003266,48,Female,Kanpur,Android,Organic,Premium,999,0,168,20.01,2,0,952.54,0,0.0,0
C003267,41,Female,Mumbai,Android,Organic,Basic,199,1,192,23.55,2,0,201.16,0,0.0,0
C003268,47,Male,Thane,iOS,Referral,Standard,499,0,15,3.86,3,0,484.52,2,58.78410000000031,1
C003269,28,Female,Mumbai,Android,Ads,Standard,499,1,232,32.18,0,0,498.61,0,0.0,0
C003270,47,Male,Bangalore,Android,Referral,Basic,199,0,204,24.4,4,0,208.16,1,5.12,0
C003271,53,Male,Thane,Android,Referral,Basic,199,1,157,19.49,6,0,194.85,0,0.0,0
C003272,27,Male,Jaipur,Android,Organic,Premium,999,1,187,29.3,0,0,1000.38,0,0.0,0
C003273,30,Male,Indore,Web,Ads,Premium,999,0,188,18.67,2,0,990.9,1,1.28,0
C003274,22,Female,Ahmedabad,Android,Partner,Basic,199,0,180,23.17,4,0,202.61,0,0.0,0
C003275,20,Male,Hyderabad,Android,Partner,Standard,499,0,5,1.22,5,0,491.83,0,0.0,1
C003276,20,Female,Ghaziabad,Android,Referral,Basic,199,1,176,18.62,0,0,201.19,1,14.99,0
C003277,23,Male,Ghaziabad,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003278,34,Female,Kolkata,Android,Partner,Standard,499,1,208,21.24,4,1,0.0,0,0.0,0
C003279,24,Male,Mumbai,iOS,Referral,Basic,199,1,210,31.68,7,0,189.95,0,0.0,0
C003280,34,Male,Patna,iOS,Organic,Basic,199,0,0,0.0,3,0,0.0,0,0.0,1
C003281,34,Male,Kolkata,iOS,Organic,Basic,199,1,184,16.02,5,0,205.45,0,0.0,0
C003282,27,Female,Indore,Android,Ads,Standard,499,0,179,19.62,1,0,506.48,0,0.0,0
C003283,31,Female,Surat,Android,Organic,Standard,499,0,183,24.93,4,0,475.87,0,0.0,0
C003284,26,Female,Visakhapatnam,Web,Organic,Premium,999,1,184,21.28,3,0,1046.36,0,0.0,0
C003285,28,Male,Jaipur,Android,Partner,Standard,499,0,206,24.74,3,1,0.0,1,11.23,0
C003286,23,Female,Pune,Web,Referral,Premium,999,0,175,21.96,4,0,956.94,0,0.0,0
C003287,32,Female,Indore,iOS,Partner,Standard,499,1,206,25.52,0,0,476.64,0,0.0,0
C003288,25,Male,Visakhapatnam,Web,Ads,Standard,499,1,214,30.61,2,0,497.73,0,0.0,0
C003289,20,Male,Ahmedabad,Android,Ads,Premium,999,0,47,4.81,8,0,949.55,1,57.99,1
C003290,37,Female,Bhopal,Android,Organic,Basic,199,1,210,23.3,3,0,208.95,0,0.0,0
C003291,38,Female,Kanpur,iOS,Partner,Basic,199,1,217,26.23,4,0,206.52,0,0.0,0
C003292,43,Male,Kanpur,iOS,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003293,21,Female,Chennai,Android,Ads,Basic,199,1,157,23.38,5,0,207.24,0,0.0,0
C003294,27,Female,Chennai,iOS,Organic,Standard,499,1,142,18.76,1,0,517.89,0,0.0,0
C003295,34,Female,Indore,Android,Organic,Standard,499,0,200,20.48,1,0,476.32,0,0.0,0
C003296,26,Male,Kolkata,Android,Organic,Standard,499,0,187,22.87,1,0,497.58,0,0.0,0
C003297,37,Female,Pune,Web,Ads,Standard,499,1,145,18.53,1,0,522.68,0,0.0,0
C003298,36,Male,Visakhapatnam,Android,Partner,Basic,199,0,202,20.0,3,0,204.9,0,0.0,0
C003299,36,Male,Jaipur,Android,Ads,Standard,499,1,184,21.73,1,0,502.17,0,0.0,0
C003300,46,Female,Nagpur,Android,Referral,Premium,999,1,201,22.29,4,0,1011.0,1,15.59,0
C003301,38,Male,Jaipur,Android,Partner,Standard,499,1,174,27.97,1,0,507.75,0,0.0,0
C003302,33,Male,Bhopal,Android,Referral,Basic,199,1,232,29.56,9,0,203.81,1,10.99,0
C003303,30,Male,Hyderabad,Android,Partner,Standard,499,1,167,16.52,5,0,516.48,0,0.0,0
C003304,30,Male,Delhi,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003305,21,Male,Nagpur,iOS,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003306,18,Male,Nagpur,Web,Ads,Standard,499,1,172,25.09,0,0,510.05,0,0.0,0
C003307,36,Female,Vadodara,Android,Organic,Basic,199,1,150,27.35,0,0,192.52,0,0.0,0
C003308,44,Male,Kanpur,Android,Organic,Standard,499,0,190,22.12,1,0,474.65,0,0.0,0
C003309,28,Other,Hyderabad,Android,Organic,Premium,999,1,231,21.96,3,0,1008.52,1,17.46,0
C003310,47,Male,Lucknow,iOS,Ads,Basic,199,0,217,26.42,7,0,204.14,0,0.0,0
C003311,30,Male,Bhopal,iOS,Referral,Basic,199,0,7,3.26,1,0,0.0,0,0.0,1
C003312,18,Female,Vadodara,Web,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003313,41,Male,Ahmedabad,Android,Partner,Basic,199,1,196,21.61,0,0,192.71,0,0.0,0
C003314,27,Female,Kolkata,iOS,Ads,Standard,499,1,175,22.5,1,0,483.38,0,0.0,0
C003315,42,Female,Hyderabad,Android,Referral,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003316,19,Male,Pune,Web,Organic,Premium,999,1,176,24.14,2,0,986.16,0,0.0,0
C003317,36,Female,Indore,iOS,Referral,Basic,199,0,204,22.19,4,0,189.21,0,0.0,0
C003318,23,Male,Nagpur,Android,Referral,Premium,999,0,211,24.04,0,0,975.35,2,21.64,0
C003319,34,Other,Chennai,iOS,Referral,Premium,999,1,229,20.57,4,0,973.71,0,0.0,0
C003320,39,Female,Jaipur,iOS,Ads,Basic,199,1,223,25.42,1,0,202.31,0,0.0,0
C003321,37,Female,Bangalore,Android,Ads,Premium,999,1,205,25.35,5,0,1007.44,0,0.0,0
C003322,32,Male,Lucknow,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003323,18,Male,Thane,Android,Referral,Standard,499,1,119,19.32,0,0,515.74,1,26.08,0
C003324,39,Male,Ghaziabad,Android,Referral,Standard,499,0,47,8.97,5,0,514.35,2,51.24,1
C003325,42,Male,Visakhapatnam,Android,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003326,21,Female,Kolkata,Web,Organic,Basic,199,0,170,21.2,0,0,204.09,1,35.12,0
C003327,23,Female,Bangalore,iOS,Organic,Basic,199,1,222,33.23,8,1,0.0,0,0.0,0
C003328,42,Male,Patna,iOS,Ads,Standard,499,0,204,27.61,1,0,499.35,0,0.0,0
C003329,29,Female,Chennai,iOS,Referral,Standard,499,0,179,16.07,9,0,501.51,0,0.0,0
C003330,23,Female,Nagpur,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003331,34,Female,Mumbai,Web,Referral,Premium,999,1,171,28.23,0,0,1029.72,0,0.0,0
C003332,25,Male,Visakhapatnam,iOS,Ads,Premium,999,1,206,29.1,0,0,979.99,0,0.0,0
C003333,33,Male,Bangalore,Android,Organic,Standard,499,1,185,24.15,3,0,510.14,0,0.0,0
C003334,27,Female,Vadodara,Android,Referral,Basic,199,1,255,33.0,1,0,192.93,1,24.91,0
C003335,28,Female,Ghaziabad,Android,Ads,Standard,499,1,197,20.8,6,0,498.31,0,0.0,0
C003336,43,Female,Kanpur,Android,Referral,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003337,18,Female,Ahmedabad,Android,Organic,Standard,499,1,200,18.14,5,0,519.8,0,0.0,0
C003338,37,Male,Ahmedabad,iOS,Organic,Basic,199,1,201,22.85,1,0,193.29,0,0.0,0
C003339,41,Female,Thane,iOS,Organic,Standard,499,1,227,21.01,3,0,504.37,0,0.0,0
C003340,25,Male,Surat,Android,Organic,Basic,199,1,216,33.35030000000001,1,0,199.0,0,0.0,0
C003341,41,Female,Ghaziabad,Web,Referral,Standard,499,1,192,26.95,1,0,507.41,1,6.5,0
C003342,22,Female,Mumbai,Android,Organic,Standard,499,1,165,21.86,2,0,489.74,0,0.0,0
C003343,25,Female,Bhopal,iOS,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003344,24,Female,Indore,iOS,Referral,Premium,999,0,214,26.55,5,0,999.91,0,0.0,0
C003345,41,Female,Pune,iOS,Ads,Basic,199,1,206,29.04,2,0,202.57,0,0.0,0
C003346,18,Male,Kolkata,Android,Partner,Premium,999,1,183,25.34,4,0,999.43,0,0.0,0
C003347,48,Male,Hyderabad,iOS,Organic,Premium,999,0,6,2.57,0,0,951.23,0,0.0,1
C003348,28,Female,Ahmedabad,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003349,38,Male,Vadodara,iOS,Referral,Standard,499,0,17,5.11,4,0,486.84,0,0.0,1
C003350,37,Male,Bangalore,Android,Organic,Premium,999,1,240,25.95,2,0,990.18,0,0.0,0
C003351,33,Male,Hyderabad,iOS,Partner,Standard,499,1,217,22.54,0,0,497.57,0,0.0,0
C003352,25,Female,Nagpur,Android,Partner,Premium,999,1,244,25.46,1,0,954.24,0,0.0,0
C003353,44,Male,Delhi,iOS,Partner,Standard,499,1,195,27.58,4,0,521.33,0,0.0,0
C003354,26,Female,Surat,Android,Partner,Basic,199,1,191,22.79,2,0,405.64,1,25.71,0
C003355,24,Other,Bhopal,Web,Ads,Standard,499,0,224,24.85,3,0,482.77,0,0.0,0
C003356,40,Other,Lucknow,Web,Referral,Premium,999,1,187,24.35,4,0,1007.92,0,0.0,0
C003357,33,Male,Thane,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003358,45,Female,Lucknow,Android,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003359,31,Other,Delhi,iOS,Organic,Basic,199,0,23,3.43,2,0,203.5,0,0.0,1
C003360,25,Female,Kolkata,Android,Referral,Basic,199,1,161,21.25,5,0,208.46,0,0.0,0
C003361,34,Female,Indore,Android,Partner,Basic,199,0,7,1.55,3,0,198.1,1,46.01,1
C003362,27,Female,Delhi,Android,Organic,Basic,199,1,221,30.16,1,0,196.56,0,0.0,0
C003363,25,Male,Lucknow,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003364,40,Female,Visakhapatnam,Android,Ads,Premium,999,0,224,26.06,3,0,969.08,0,0.0,0
C003365,50,Male,Ahmedabad,Android,Referral,Premium,999,1,193,25.48,3,0,1024.15,0,0.0,0
C003366,29,Male,Bhopal,iOS,Referral,Basic,199,1,143,17.37,3,0,190.25,0,0.0,0
C003367,22,Other,Indore,Android,Referral,Basic,199,1,197,25.95,3,0,202.57,0,0.0,0
C003368,30,Male,Lucknow,Android,Referral,Standard,499,0,192,24.99,1,0,481.28,0,0.0,0
C003369,37,Male,Nagpur,Web,Organic,Basic,199,0,212,25.24,0,0,199.73,0,0.0,0
C003370,34,Other,Mumbai,iOS,Referral,Premium,999,1,182,21.86,4,0,979.39,0,0.0,0
C003371,43,Other,Lucknow,Android,Ads,Basic,199,0,206,31.63,8,0,206.5,0,0.0,0
C003372,38,Male,Kanpur,Android,Organic,Basic,199,0,154,17.89,0,0,204.56,1,16.51,0
C003373,20,Female,Visakhapatnam,iOS,Ads,Standard,499,1,198,22.02,2,0,494.89,0,0.0,0
C003374,27,Male,Indore,Android,Partner,Basic,199,1,253,28.65,0,0,194.03,0,0.0,0
C003375,18,Male,Chennai,Web,Partner,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003376,43,Male,Vadodara,iOS,Referral,Basic,199,0,156,26.53,0,0,195.66,1,7.16,0
C003377,18,Male,Chennai,Web,Partner,Basic,199,1,138,19.58,1,0,195.14,0,0.0,0
C003378,19,Male,Thane,iOS,Organic,Standard,499,1,199,31.75,2,0,498.28,0,0.0,0
C003379,26,Male,Nagpur,Android,Partner,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003380,37,Female,Visakhapatnam,iOS,Organic,Premium,999,1,206,27.08,2,0,1013.29,0,0.0,0
C003381,26,Female,Mumbai,iOS,Ads,Standard,499,1,224,29.21,5,0,523.13,0,0.0,0
C003382,28,Female,Indore,iOS,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003383,28,Female,Hyderabad,Android,Referral,Premium,999,1,231,28.09,2,1,0.0,0,0.0,0
C003384,33,Male,Jaipur,Android,Organic,Basic,199,0,201,24.39,1,0,194.83,0,0.0,0
C003385,19,Female,Visakhapatnam,Android,Organic,Premium,999,1,213,28.81,4,0,956.61,1,8.76,0
C003386,22,Female,Bangalore,iOS,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003387,48,Male,Nagpur,iOS,Organic,Basic,199,1,224,25.81,3,0,205.04,0,0.0,0
C003388,36,Male,Kanpur,Web,Organic,Standard,499,0,130,19.38,3,0,495.56,0,0.0,0
C003389,39,Female,Bhopal,iOS,Ads,Basic,199,1,194,26.25,3,0,207.23,0,0.0,0
C003390,32,Female,Hyderabad,iOS,Organic,Basic,199,0,169,22.84,2,0,202.24,0,0.0,0
C003391,30,Female,Patna,Android,Organic,Standard,499,0,120,23.71,3,0,491.61,0,0.0,0
C003392,36,Male,Bangalore,Android,Organic,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003393,39,Male,Visakhapatnam,Web,Organic,Standard,499,0,2,0.78,1,0,0.0,0,0.0,1
C003394,40,Female,Mumbai,iOS,Ads,Basic,199,0,181,20.54,4,0,398.83,2,20.88,0
C003395,30,Female,Vadodara,iOS,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003396,41,Male,Hyderabad,Android,Ads,Standard,499,1,226,29.62,0,0,508.88,0,0.0,0
C003397,18,Male,Visakhapatnam,iOS,Organic,Standard,499,1,183,25.67,0,0,507.31,0,0.0,0
C003398,40,Female,Pune,Web,Ads,Basic,199,1,178,23.51,0,0,197.39,0,0.0,0
C003399,27,Female,Delhi,Android,Ads,Standard,499,1,213,26.0,0,0,503.13,0,0.0,0
C003400,37,Male,Kanpur,iOS,Ads,Basic,199,0,217,23.5,1,0,196.92,1,22.72,0
C003401,25,Female,Chennai,Android,Organic,Premium,999,0,0,0.0,0,0,1046.75,0,0.0,1
C003402,18,Female,Bhopal,Android,Organic,Standard,499,1,205,24.67,6,0,508.25,0,0.0,0
C003403,35,Female,Ahmedabad,iOS,Organic,Basic,199,1,217,27.86,1,0,208.07,0,0.0,0
C003404,18,Male,Ahmedabad,Android,Organic,Premium,999,1,219,28.19,2,0,1016.6,0,0.0,0
C003405,28,Male,Nagpur,Android,Organic,Standard,499,1,221,24.19,2,0,502.18,0,0.0,0
C003406,23,Female,Indore,iOS,Ads,Premium,999,1,176,24.89,2,0,1036.67,0,0.0,0
C003407,30,Male,Surat,iOS,Ads,Premium,999,1,197,23.67,10,0,1008.91,0,0.0,0
C003408,39,Female,Kolkata,Android,Partner,Standard,499,1,222,23.44,3,0,511.98,0,0.0,0
C003409,27,Female,Bhopal,Web,Ads,Standard,499,1,196,22.7,2,0,489.29,1,1.65,0
C003410,35,Male,Thane,Android,Ads,Standard,499,0,173,23.04,0,0,507.02,0,0.0,0
C003411,39,Female,Bhopal,Web,Ads,Basic,199,0,216,26.31,1,0,203.96,0,0.0,0
C003412,25,Female,Nagpur,iOS,Organic,Standard,499,0,172,26.12,1,0,484.95,0,0.0,0
C003413,26,Female,Kanpur,Android,Ads,Standard,499,1,201,27.84,0,0,498.26,0,0.0,0
C003414,45,Male,Patna,Android,Ads,Premium,999,1,249,29.39,1,0,957.58,0,0.0,0
C003415,31,Other,Patna,Android,Referral,Standard,499,1,186,26.21,3,0,480.34,0,0.0,0
C003416,37,Male,Indore,Android,Referral,Premium,999,1,220,25.95,6,0,977.8,0,0.0,0
C003417,37,Female,Delhi,iOS,Organic,Basic,199,1,198,22.4,3,0,196.93,0,0.0,0
C003418,20,Female,Delhi,Android,Organic,Basic,199,1,217,20.49,5,0,191.97,0,0.0,0
C003419,24,Male,Bangalore,Android,Ads,Basic,199,1,218,25.11,0,0,202.96,2,21.5,0
C003420,35,Female,Ahmedabad,iOS,Ads,Basic,199,0,145,23.45,2,0,205.58,0,0.0,0
C003421,18,Other,Surat,Android,Organic,Standard,499,1,186,22.72,7,0,499.14,0,0.0,0
C003422,29,Male,Kanpur,iOS,Ads,Basic,199,0,225,29.77,0,0,197.35,0,0.0,0
C003423,23,Male,Hyderabad,Android,Organic,Premium,999,1,172,22.39,8,0,966.53,0,0.0,0
C003424,43,Female,Jaipur,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003425,35,Male,Visakhapatnam,iOS,Organic,Basic,199,0,207,25.31,3,0,205.08,0,0.0,0
C003426,43,Male,Bhopal,iOS,Ads,Standard,499,1,150,15.96,2,0,513.54,0,0.0,0
C003427,31,Female,Visakhapatnam,Android,Referral,Premium,999,0,167,21.87,1,0,1031.1,0,0.0,0
C003428,30,Female,Thane,Android,Partner,Premium,999,1,181,32.92,3,0,980.38,1,4.63,0
C003429,28,Other,Ghaziabad,Android,Partner,Standard,499,1,178,20.43,0,0,505.3,0,0.0,0
C003430,26,Male,Pune,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003431,55,Male,Lucknow,Android,Ads,Basic,199,1,216,32.87,4,0,191.95,0,0.0,0
C003432,40,Male,Hyderabad,iOS,Ads,Basic,199,1,218,25.54,10,0,196.52,0,0.0,0
C003433,21,Female,Indore,iOS,Organic,Standard,499,1,194,23.2,5,0,476.77,1,33.81,0
C003434,55,Female,Indore,iOS,Organic,Standard,499,0,150,14.27,2,0,478.61,0,0.0,0
C003435,27,Male,Indore,Android,Organic,Basic,199,0,230,27.49,5,0,207.66,1,33.38,0
C003436,35,Male,Indore,Android,Referral,Standard,499,1,207,23.99,0,0,486.9,0,0.0,0
C003437,41,Female,Ghaziabad,Web,Ads,Basic,199,0,210,27.19,3,0,199.23,0,0.0,0
C003438,18,Female,Patna,Android,Organic,Standard,499,0,225,29.23,6,0,495.14,1,19.57,0
C003439,23,Male,Thane,iOS,Referral,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003440,48,Female,Vadodara,Web,Ads,Basic,199,1,228,28.48,3,0,190.92,0,0.0,0
C003441,29,Male,Nagpur,Web,Referral,Basic,199,1,218,24.02,4,1,0.0,0,0.0,0
C003442,41,Female,Kanpur,Android,Ads,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003443,27,Female,Vadodara,iOS,Organic,Basic,199,1,206,23.93,1,0,206.1,0,0.0,0
C003444,31,Female,Vadodara,Android,Organic,Basic,199,0,24,3.65,3,1,0.0,1,22.12,1
C003445,49,Male,Ghaziabad,iOS,Referral,Premium,999,1,194,25.99,5,0,1004.62,1,35.08,0
C003446,36,Male,Delhi,Web,Organic,Standard,499,0,21,3.25,4,0,499.46,0,0.0,1
C003447,28,Female,Bangalore,Android,Ads,Premium,999,0,0,0.0,0,0,0.0,0,0.0,1
C003448,25,Male,Lucknow,iOS,Ads,Basic,199,1,221,32.19,4,0,194.82,0,0.0,0
C003449,26,Female,Chennai,iOS,Partner,Standard,499,1,202,21.95,4,0,490.69,0,0.0,0
C003450,44,Other,Kanpur,Android,Ads,Standard,499,1,159,22.65,1,0,501.24,0,0.0,0
C003451,39,Other,Pune,iOS,Ads,Basic,199,0,220,33.35030000000001,1,0,197.42,0,0.0,0
C003452,20,Female,Jaipur,Android,Organic,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003453,32,Female,Delhi,Android,Partner,Basic,199,0,0,0.0,0,0,0.0,0,0.0,1
C003454,31,Other,Lucknow,Web,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003455,35,Male,Kolkata,Android,Organic,Standard,499,1,198,23.33,1,0,480.73,0,0.0,0
C003456,25,Male,Kanpur,Android,Ads,Standard,499,1,151,17.18,2,0,505.5,0,0.0,0
C003457,42,Male,Kolkata,iOS,Ads,Standard,499,0,0,0.0,0,0,0.0,0,0.0,1
C003458,31,Male,Bangalore,Web,Organic,Premium,999,1,162,18.31,0,0,952.29,0,0.0,0
C003459,35,Female,Lucknow,Web,Ads,Basic,199,0,23,5.95,10,1,0.0,1,37.94,1
C003460,24,Female,Jaipur,Android,Referral,Basic,199,1,206,25.02,1,1,0.0,0,0.0,0
C003461,24,Female,Ghaziabad,Android,Ads,Premium,999,1,256,23.56,7,0,974.35,0,0.0,0
C003462,55,Female,Chennai,Android,Ads,Standard,499,1,184,24.27,4,0,476.64,0,0.0,0
C003463,50,Female,Bangalore,Android,Ads,Basic,199,1,175,22.99,3,0,202.7,1,5.33,0
