customer_id,churn_probability,segment_id,recommended_action
C003372,0.003088558648677048,2,Offer loyalty reward + Exclusive content access
C003373,3.9578609736834515e-05,0,Offer loyalty reward + Exclusive content access
C003374,2.40448405118656e-07,0,Offer loyalty reward + Exclusive content access
C003375,0.9999299771145568,1,Send re-engagement push notification + Personalized content
C003376,0.000458105682341117,2,Offer loyalty reward + Exclusive content access
C003377,0.0011088647057280925,0,Offer loyalty reward + Exclusive content access
C003378,6.530539598677308e-06,0,Offer loyalty reward + Exclusive content access
C003379,0.9999492690729715,1,Offer premium discount (20%) + Schedule retention call
C003380,7.533322608412208e-06,0,Offer loyalty reward + Exclusive content access
C003381,8.307375257156476e-06,0,Offer loyalty reward + Exclusive content access
C003382,0.9998981628691644,1,Send re-engagement push notification + Personalized content
C003383,7.37485010498785e-06,3,Offer loyalty reward + Exclusive content access
C003384,0.00016161753453283523,0,Offer loyalty reward + Exclusive content access
C003385,1.2920170003691176e-05,2,Offer loyalty reward + Exclusive content access
C003386,0.9998863180047691,1,Send re-engagement push notification + Personalized content
C003387,1.3575791010886259e-05,0,Offer loyalty reward + Exclusive content access
C003388,0.026712774367661337,0,Offer loyalty reward + Exclusive content access
C003389,3.330225837847084e-05,0,Offer loyalty reward + Exclusive content access
C003390,0.0007081797649520784,0,Offer loyalty reward + Exclusive content access
C003391,0.013304865179841006,0,Offer loyalty reward + Exclusive content access
C003392,0.9999298056220929,1,Send re-engagement push notification + Personalized content
C003393,0.9999868707034932,1,Send re-engagement push notification + Personalized content
C003394,0.00356782313721912,2,Offer loyalty reward + Exclusive content access
C003395,0.999919317419238,1,Send re-engagement push notification + Personalized content
C003396,5.317439051456012e-07,0,Offer loyalty reward + Exclusive content access
C003397,6.848583348045854e-06,0,Offer loyalty reward + Exclusive content access
C003398,1.5507912944071123e-05,0,Offer loyalty reward + Exclusive content access
C003399,1.4522375008867636e-06,0,Offer loyalty reward + Exclusive content access
C003400,0.0001995009808150051,2,Offer loyalty reward + Exclusive content access
C003401,0.9997919577749462,1,Offer premium discount (20%) + Schedule retention call
C003402,5.7265100770396965e-05,0,Offer loyalty reward + Exclusive content access
C003403,2.4583064884603968e-06,0,Offer loyalty reward + Exclusive content access
C003404,6.3704775438272935e-06,0,Offer loyalty reward + Exclusive content access
C003405,1.5206125146347944e-05,0,Offer loyalty reward + Exclusive content access
C003406,7.68205604227696e-05,0,Offer loyalty reward + Exclusive content access
C003407,0.0004092694365430359,0,Offer loyalty reward + Exclusive content access
C003408,1.96342904367558e-05,0,Offer loyalty reward + Exclusive content access
C003409,4.46712812266872e-05,2,Offer loyalty reward + Exclusive content access
C003410,0.0002513256737172538,0,Offer loyalty reward + Exclusive content access
C003411,3.688273551566338e-05,0,Offer loyalty reward + Exclusive content access
C003412,0.00018952115320038999,0,Offer loyalty reward + Exclusive content access
C003413,1.9958402879531494e-06,0,Offer loyalty reward + Exclusive content access
C003414,9.667098721046069e-07,0,Offer loyalty reward + Exclusive content access
C003415,8.055661664290927e-05,0,Offer loyalty reward + Exclusive content access
C003416,7.166494799420768e-05,0,Offer loyalty reward + Exclusive content access
C003417,4.950738292736645e-05,0,Offer loyalty reward + Exclusive content access
C003418,7.554237521922885e-05,0,Offer loyalty reward + Exclusive content access
C003419,4.52028182037007e-06,2,Offer loyalty reward + Exclusive content access
C003420,0.0029726923700329304,0,Offer loyalty reward + Exclusive content access
C003421,0.0003367979622296458,0,Offer loyalty reward + Exclusive content access
C003422,3.6756197709203012e-06,0,Offer loyalty reward + Exclusive content access
C003423,0.0008917051112334241,0,Offer loyalty reward + Exclusive content access
C003424,0.9999138756945243,1,Send re-engagement push notification + Personalized content
C003425,0.000195583677542261,0,Offer loyalty reward + Exclusive content access
C003426,0.002002179984193867,0,Offer loyalty reward + Exclusive content access
C003427,0.0008769302656489798,0,Offer loyalty reward + Exclusive content access
C003428,1.983426436079956e-05,2,Offer loyalty reward + Exclusive content access
C003429,3.352211702953393e-05,0,Offer loyalty reward + Exclusive content access
C003430,0.9999464250867341,1,Offer premium discount (20%) + Schedule retention call
C003431,9.33212452781118e-06,0,Offer loyalty reward + Exclusive content access
C003432,0.00013167671890794793,0,Offer loyalty reward + Exclusive content access
C003433,0.0003594246245667087,2,Offer loyalty reward + Exclusive content access
C003434,0.014653100040063032,0,Offer loyalty reward + Exclusive content access
C003435,0.0004849370413748939,2,Offer loyalty reward + Exclusive content access
C003436,6.865117217718864e-06,0,Offer loyalty reward + Exclusive content access
C003437,0.00011464999056024462,0,Offer loyalty reward + Exclusive content access
C003438,0.0001386013378692333,2,Offer loyalty reward + Exclusive content access
C003439,0.9999361607229845,1,Send re-engagement push notification + Personalized content
C003440,7.860013220951502e-06,0,Offer loyalty reward + Exclusive content access
C003441,0.00010237677435905715,3,Offer loyalty reward + Exclusive content access
C003442,0.9999254906679632,1,Send re-engagement push notification + Personalized content
C003443,1.0821990716722214e-05,0,Offer loyalty reward + Exclusive content access
C003444,0.9994119332480305,3,Send payment reminder + Offer UPI cashback (5%)
C003445,0.0003285375347696522,2,Offer loyalty reward + Exclusive content access
C003446,0.9987771231845957,1,No specific action - Continue standard engagement
C003447,0.9999195578749154,1,Offer premium discount (20%) + Schedule retention call
C003448,6.089569348680522e-06,0,Offer loyalty reward + Exclusive content access
C003449,5.990756782641311e-05,0,Offer loyalty reward + Exclusive content access
C003450,0.00024345265987140384,0,Offer loyalty reward + Exclusive content access
C003451,7.83712101286351e-06,0,Offer loyalty reward + Exclusive content access
C003452,0.9999029314338032,1,Send re-engagement push notification + Personalized content
C003453,0.9999109837526471,1,Send re-engagement push notification + Personalized content
C003454,0.9999300571823323,1,Send re-engagement push notification + Personalized content
C003455,2.5984242872320854e-05,0,Offer loyalty reward + Exclusive content access
C003456,0.001973090982531112,0,Offer loyalty reward + Exclusive content access
C003457,0.9999344924162235,1,Send re-engagement push notification + Personalized content
C003458,0.00011029034181474753,0,Offer loyalty reward + Exclusive content access
C003459,0.9999411464449123,3,Send payment reminder + Offer UPI cashback (5%)
C003460,2.5288496803792535e-05,3,Offer loyalty reward + Exclusive content access
C003461,1.5139800963153336e-05,0,Offer loyalty reward + Exclusive content access
C003462,0.00012233427653911958,0,Offer loyalty reward + Exclusive content access
C003463,0.0002274138051401247,2,Offer loyalty reward + Exclusive content access
C003464,0.9999974233745935,1,Send re-engagement push notification + Personalized content
C003465,6.892508869341739e-06,2,Offer loyalty reward + Exclusive content access
C003466,0.9999293141960277,1,Offer premium discount (20%) + Schedule retention call
C003467,3.0543220467237953e-05,2,Offer loyalty reward + Exclusive content access
C003468,0.00013610656730490356,0,Offer loyalty reward + Exclusive content access
C003469,0.0002060005162673279,0,Offer loyalty reward + Exclusive content access
C003470,6.958672613533274e-06,0,Offer loyalty reward + Exclusive content access
C003471,2.9279907717300432e-05,0,Offer loyalty reward + Exclusive content access
C003472,0.0016617063484125193,0,Offer loyalty reward + Exclusive content access
C003473,0.9998707650127036,1,Send re-engagement push notification + Personalized content
C003474,0.0007724364852949822,0,Offer loyalty reward + Exclusive content access
C003475,1.6772707476711364e-05,0,Offer loyalty reward + Exclusive content access
C003476,4.907696497933008e-05,0,Offer loyalty reward + Exclusive content access
C003477,0.999906901965285,1,No specific action - Continue standard engagement
C003478,1.626651957674327e-05,0,Offer loyalty reward + Exclusive content access
C003479,0.00015538161701790512,0,Offer loyalty reward + Exclusive content access
C003480,6.126333938014051e-05,0,Offer loyalty reward + Exclusive content access
C003481,0.9999334203605655,1,Send re-engagement push notification + Personalized content
C003482,0.9999422174074052,1,Send re-engagement push notification + Personalized content
C003483,0.0001318659120865206,2,Offer loyalty reward + Exclusive content access
C003484,6.772422078153306e-06,2,Offer loyalty reward + Exclusive content access
C003485,0.9998848004991079,1,Send re-engagement push notification + Personalized content
C003486,3.0404465281234814e-05,0,Offer loyalty reward + Exclusive content access
C003487,0.00044057839521588433,0,Offer loyalty reward + Exclusive content access
C003488,1.6432785610203485e-06,0,Offer loyalty reward + Exclusive content access
C003489,0.9999213616940718,1,Offer premium discount (20%) + Schedule retention call
C003490,0.9999399645201484,1,Send re-engagement push notification + Personalized content
C003491,3.2325600883173547e-06,0,Offer loyalty reward + Exclusive content access
C003492,7.291849549263216e-05,0,Offer loyalty reward + Exclusive content access
C003493,5.1796462450909445e-06,0,Offer loyalty reward + Exclusive content access
C003494,9.566745642731837e-06,0,Offer loyalty reward + Exclusive content access
C003495,0.0018591570211861864,0,Offer loyalty reward + Exclusive content access
C003496,0.9994546701594389,3,Send payment reminder + Offer UPI cashback (5%)
C003497,1.1832486502531311e-05,0,Offer loyalty reward + Exclusive content access
C003498,0.00014218738277788559,2,Offer loyalty reward + Exclusive content access
C003499,0.00023649907580209503,0,Offer loyalty reward + Exclusive content access
C003500,7.097488022301823e-05,0,Offer loyalty reward + Exclusive content access
C003501,0.999936286141404,1,Send re-engagement push notification + Personalized content
C003502,2.2660007242107203e-05,0,Offer loyalty reward + Exclusive content access
C003503,2.506248938726555e-07,0,Offer loyalty reward + Exclusive content access
C003504,5.0455561555212504e-05,3,Offer loyalty reward + Exclusive content access
C003505,1.6515409868763048e-05,0,Offer loyalty reward + Exclusive content access
C003506,0.0023189162601916454,2,Offer loyalty reward + Exclusive content access
C003507,5.653980742706467e-05,0,Offer loyalty reward + Exclusive content access
C003508,0.00010641140502755724,0,Offer loyalty reward + Exclusive content access
C003509,0.0002008516029920731,2,Offer loyalty reward + Exclusive content access
C003510,6.917312654702097e-07,0,Offer loyalty reward + Exclusive content access
C003511,1.6420289217379685e-06,0,Offer loyalty reward + Exclusive content access
C003512,0.9999271430568355,1,Send re-engagement push notification + Personalized content
C003513,0.01649117509082148,0,Offer loyalty reward + Exclusive content access
C003514,2.633274739692101e-05,0,Offer loyalty reward + Exclusive content access
C003515,9.050353200050532e-05,0,Offer loyalty reward + Exclusive content access
C003516,0.9998894506942838,1,Send re-engagement push notification + Personalized content
C003517,0.999965817763412,1,No specific action - Continue standard engagement
